HOUR,DATE_MILADI,DATE_SHAMSI,POWER,CODE,UNIT_NO,DAMA,ROTOOBAT,12209_G13,12210_G13,ebraz,importance_factor,year,month,dayofweek,DECLARED
17,2024-06-16 17:00:00,1403/03/27,0,FO,3,39.0,7.0,12.5,8.6,121.6,2.5,2024,6,6,11.665193557739258
18,2024-06-16 18:00:00,1403/03/27,0,FO,3,38.0,8.0,12.5,8.6,123.2,1.5,2024,6,6,12.326411247253418
19,2024-06-16 19:00:00,1403/03/27,0,FO,3,34.0,9.0,12.5,8.6,125.7,1.5,2024,6,6,8.341695785522461
20,2024-06-16 20:00:00,1403/03/27,0,FO,3,31.0,13.0,12.5,8.6,127.3,1.5,2024,6,6,7.632631301879883
21,2024-06-16 21:00:00,1403/03/27,0,FO,3,30.0,15.0,12.5,8.6,128.2,1.5,2024,6,6,6.227840423583984
22,2024-06-16 22:00:00,1403/03/27,0,FO,3,28.0,17.0,12.5,8.6,128.2,1.5,2024,6,6,6.310366630554199
23,2024-06-16 23:00:00,1403/03/27,0,FO,3,28.0,19.0,12.4,7.1,129.0,1.5,2024,6,6,5.966769218444824
24,2024-06-17 00:00:00,1403/03/28,115,LF1,3,27.0,12.0,12.4,7.1,129.0,1.5,2024,6,0,5.625051498413086
1,2024-06-17 01:00:00,1403/03/28,0,FO,3,24.0,22.0,12.4,7.1,129.8,1.5,2024,6,0,89.71893310546875
2,2024-06-17 02:00:00,1403/03/28,0,FO,3,23.0,22.0,12.4,7.1,130.6,1.5,2024,6,0,43.03261947631836
3,2024-06-17 03:00:00,1403/03/28,0,FO,3,22.0,26.0,12.4,7.1,130.6,1.0,2024,6,0,20.85487937927246
4,2024-06-17 04:00:00,1403/03/28,0,FO,3,21.0,25.0,12.4,7.1,130.6,1.0,2024,6,0,16.821613311767578
5,2024-06-17 05:00:00,1403/03/28,0,FO,3,27.0,25.0,12.4,7.1,130.6,1.0,2024,6,0,18.635894775390625
6,2024-06-17 06:00:00,1403/03/28,0,FO,3,23.0,27.0,12.4,7.1,129.8,1.0,2024,6,0,10.264483451843262
7,2024-06-17 07:00:00,1403/03/28,0,FO,3,26.0,24.0,12.4,7.1,127.3,1.0,2024,6,0,14.00722885131836
8,2024-06-17 08:00:00,1403/03/28,0,FO,3,30.0,13.0,12.4,7.1,125.7,1.0,2024,6,0,15.007736206054688
9,2024-06-17 09:00:00,1403/03/28,0,FO,3,34.0,10.0,12.4,7.1,124.0,1.5,2024,6,0,14.965344429016113
10,2024-06-17 10:00:00,1403/03/28,0,FO,3,38.0,8.0,12.4,7.1,123.2,1.5,2024,6,0,20.552772521972656
11,2024-06-17 11:00:00,1403/03/28,0,FO,3,40.0,5.0,12.4,7.1,121.6,1.5,2024,6,0,24.76510238647461
12,2024-06-17 12:00:00,1403/03/28,0,FO,3,42.0,5.0,12.4,7.1,120.8,1.5,2024,6,0,25.196683883666992
13,2024-06-17 13:00:00,1403/03/28,0,FO,3,42.0,4.0,12.4,7.1,120.8,2.5,2024,6,0,25.7210750579834
14,2024-06-17 14:00:00,1403/03/28,0,FO,3,43.0,5.0,12.4,7.1,120.8,2.5,2024,6,0,25.829870223999023
15,2024-06-17 15:00:00,1403/03/28,0,FO,3,43.0,5.0,12.4,7.1,120.8,2.5,2024,6,0,25.60612678527832
16,2024-06-17 16:00:00,1403/03/28,40,SO,3,42.0,6.0,12.4,7.1,121.6,2.5,2024,6,0,25.149246215820312
17,2024-06-17 17:00:00,1403/03/28,40,SO,3,41.0,7.0,12.4,7.1,121.6,2.5,2024,6,0,74.68244171142578
18,2024-06-17 18:00:00,1403/03/28,65,SO,3,39.0,8.0,12.4,7.1,123.2,1.5,2024,6,0,76.14961242675781
19,2024-06-17 19:00:00,1403/03/28,105,SO,3,38.0,8.0,12.3,8.4,125.7,1.5,2024,6,0,85.33526611328125
20,2024-06-17 20:00:00,1403/03/28,105,SO,3,36.0,8.0,12.3,8.4,127.3,1.5,2024,6,0,103.88916015625
21,2024-06-17 21:00:00,1403/03/28,105,LF1,3,32.0,10.0,12.3,8.4,128.2,1.5,2024,6,0,102.99859619140625
22,2024-06-17 22:00:00,1403/03/28,113,LF1,3,30.0,11.0,12.3,8.4,128.2,1.5,2024,6,0,101.50582885742188
23,2024-06-17 23:00:00,1403/03/28,115,LF1,3,28.0,12.0,12.8,8.7,129.0,1.5,2024,6,0,108.57914733886719
24,2024-06-18 00:00:00,1403/03/29,115,SO,3,28.0,19.0,12.8,8.7,129.0,1.5,2024,6,1,110.57948303222656
1,2024-06-18 01:00:00,1403/03/29,115,LF1,3,25.0,12.0,12.8,8.7,129.8,1.5,2024,6,1,111.35363006591797
2,2024-06-18 02:00:00,1403/03/29,118,LF1,3,23.0,17.0,12.8,8.7,130.6,1.5,2024,6,1,112.6363525390625
3,2024-06-18 03:00:00,1403/03/29,118,LF1,3,23.0,17.0,12.8,8.7,130.6,1.0,2024,6,1,114.54439544677734
4,2024-06-18 04:00:00,1403/03/29,117,LF1,3,22.0,15.0,12.8,8.7,130.6,1.0,2024,6,1,114.42669677734375
5,2024-06-18 05:00:00,1403/03/29,117,LF1,3,22.0,15.0,12.8,8.7,130.6,1.0,2024,6,1,113.93304443359375
6,2024-06-18 06:00:00,1403/03/29,118,LF1,3,22.0,15.0,12.8,8.7,129.8,1.0,2024,6,1,113.63445281982422
7,2024-06-18 07:00:00,1403/03/29,118,LF1,3,27.0,16.0,12.8,8.7,127.3,1.0,2024,6,1,113.89130401611328
8,2024-06-18 08:00:00,1403/03/29,115,LF1,3,31.0,10.0,12.8,8.7,125.7,1.0,2024,6,1,114.34918212890625
9,2024-06-18 09:00:00,1403/03/29,113,LF1,3,35.0,6.0,12.8,8.7,124.0,1.5,2024,6,1,111.2303237915039
10,2024-06-18 10:00:00,1403/03/29,113,LF1,3,38.0,5.0,12.8,8.7,123.2,1.5,2024,6,1,109.58417510986328
11,2024-06-18 11:00:00,1403/03/29,119,LF1,3,42.0,5.0,12.8,8.7,121.6,1.5,2024,6,1,110.65271759033203
12,2024-06-18 12:00:00,1403/03/29,117,LF1,3,43.0,5.0,12.8,8.7,120.8,1.5,2024,6,1,116.12557983398438
13,2024-06-18 13:00:00,1403/03/29,107,LF1,3,43.0,5.0,12.8,8.7,120.8,2.5,2024,6,1,115.27886962890625
14,2024-06-18 14:00:00,1403/03/29,100,LF1,3,44.0,5.0,12.8,8.7,120.8,2.5,2024,6,1,109.16997528076172
15,2024-06-18 15:00:00,1403/03/29,100,LF1,3,42.0,5.0,11.5,8.0,120.8,2.5,2024,6,1,103.4814682006836
16,2024-06-18 16:00:00,1403/03/29,100,LF1,3,42.0,8.0,11.5,8.0,121.6,2.5,2024,6,1,103.76460266113281
17,2024-06-18 17:00:00,1403/03/29,100,LF1,3,41.0,9.0,11.5,8.0,121.6,2.5,2024,6,1,103.9083023071289
18,2024-06-18 18:00:00,1403/03/29,100,LF1,3,39.0,10.0,11.5,8.0,123.2,1.5,2024,6,1,103.85213470458984
19,2024-06-18 19:00:00,1403/03/29,105,LF1,3,38.0,10.0,11.7,8.2,125.7,1.5,2024,6,1,102.40856170654297
20,2024-06-18 20:00:00,1403/03/29,108,LF1,3,33.0,14.0,11.7,8.2,127.3,1.5,2024,6,1,106.37720489501953
21,2024-06-18 21:00:00,1403/03/29,113,SO,3,33.0,15.0,11.7,8.2,128.2,1.5,2024,6,1,108.94161224365234
22,2024-06-18 22:00:00,1403/03/29,114,SO,3,30.0,19.0,11.7,8.2,128.2,1.5,2024,6,1,111.96263122558594
23,2024-06-18 23:00:00,1403/03/29,114,SO,3,30.0,19.0,12.8,8.7,129.0,1.5,2024,6,1,112.35029602050781
24,2024-06-19 00:00:00,1403/03/30,114,SO,3,26.0,20.0,12.8,8.7,124.9,1.5,2024,6,2,113.38919830322266
1,2024-06-19 01:00:00,1403/03/30,117,LF1,3,26.0,23.0,12.8,8.7,127.3,1.5,2024,6,2,113.18762969970703
2,2024-06-19 02:00:00,1403/03/30,117,LF1,3,24.0,23.0,12.8,8.7,127.3,1.5,2024,6,2,115.88837432861328
3,2024-06-19 03:00:00,1403/03/30,117,LF1,3,26.0,23.0,13.1,8.8,128.2,1.0,2024,6,2,116.0720443725586
4,2024-06-19 04:00:00,1403/03/30,117,LF1,3,24.0,23.0,13.1,8.8,129.0,1.0,2024,6,2,115.82904815673828
5,2024-06-19 05:00:00,1403/03/30,119,LF1,3,23.0,27.0,13.1,8.8,129.0,1.0,2024,6,2,116.55097961425781
6,2024-06-19 06:00:00,1403/03/30,118,LF1,3,24.0,22.0,13.1,8.8,129.0,1.0,2024,6,2,118.5411376953125
7,2024-06-19 07:00:00,1403/03/30,118,LF1,3,28.0,20.0,12.7,8.6,125.7,1.0,2024,6,2,115.739990234375
8,2024-06-19 08:00:00,1403/03/30,116,LF1,3,33.0,14.0,12.7,8.6,123.2,1.0,2024,6,2,116.50416564941406
9,2024-06-19 09:00:00,1403/03/30,114,LF1,3,36.0,10.0,12.7,8.6,121.6,1.5,2024,6,2,115.46466827392578
10,2024-06-19 10:00:00,1403/03/30,114,LF1,3,40.0,8.0,12.7,8.6,119.9,1.5,2024,6,2,113.94064331054688
11,2024-06-19 11:00:00,1403/03/30,114,LF1,3,42.0,7.0,12.7,8.6,119.1,1.5,2024,6,2,114.06004333496094
12,2024-06-19 12:00:00,1403/03/30,114,LF1,3,42.0,5.0,12.7,8.6,118.3,1.5,2024,6,2,114.18629455566406
13,2024-06-19 13:00:00,1403/03/30,113,LF1,3,43.0,5.0,12.7,8.6,117.5,2.5,2024,6,2,114.26502990722656
14,2024-06-19 14:00:00,1403/03/30,113,LF1,3,42.0,5.0,12.7,8.6,117.5,2.5,2024,6,2,113.60520935058594
15,2024-06-19 15:00:00,1403/03/30,114,LF1,3,43.0,4.0,11.5,7.7,117.5,2.5,2024,6,2,113.47599792480469
16,2024-06-19 16:00:00,1403/03/30,95,LF1,3,43.0,4.0,11.5,7.7,117.5,2.5,2024,6,2,114.15664672851562
17,2024-06-19 17:00:00,1403/03/30,100,LF1,3,42.0,6.0,11.5,7.7,118.3,2.5,2024,6,2,100.24335479736328
18,2024-06-19 18:00:00,1403/03/30,105,LF1,3,40.0,8.0,11.5,7.7,119.9,1.5,2024,6,2,103.35430145263672
19,2024-06-19 19:00:00,1403/03/30,107,LF1,3,36.0,9.0,12.8,8.6,120.8,1.5,2024,6,2,107.20158386230469
20,2024-06-19 20:00:00,1403/03/30,113,LF1,3,33.0,10.0,12.8,8.6,121.6,1.5,2024,6,2,109.26447296142578
21,2024-06-19 21:00:00,1403/03/30,115,SO,3,30.0,12.0,12.8,8.6,122.4,1.5,2024,6,2,113.2056655883789
22,2024-06-19 22:00:00,1403/03/30,115,SO,3,28.0,13.0,12.8,8.6,123.2,1.5,2024,6,2,114.66378784179688
23,2024-06-19 23:00:00,1403/03/30,115,SO,3,28.0,17.0,12.9,8.7,124.9,1.5,2024,6,2,115.26045989990234
24,2024-06-20 00:00:00,1403/03/31,115,SO,3,27.0,15.0,12.9,8.7,120.9,1.5,2024,6,3,114.989990234375
1,2024-06-20 01:00:00,1403/03/31,115,LF1,3,26.0,14.0,12.9,8.7,123.3,1.5,2024,6,3,114.77967834472656
2,2024-06-20 02:00:00,1403/03/31,116,LF1,3,24.0,14.0,12.9,8.7,123.3,1.5,2024,6,3,115.34024047851562
3,2024-06-20 03:00:00,1403/03/31,116,LF1,3,27.0,16.0,12.8,8.7,124.2,1.0,2024,6,3,115.9134521484375
4,2024-06-20 04:00:00,1403/03/31,116,LF1,3,28.0,14.0,12.8,8.7,125.0,1.0,2024,6,3,115.6568374633789
5,2024-06-20 05:00:00,1403/03/31,113,LF1,3,30.0,10.0,12.8,8.7,125.0,1.0,2024,6,3,115.46485900878906
6,2024-06-20 06:00:00,1403/03/31,115,LF1,3,32.0,10.0,12.8,8.7,125.0,1.0,2024,6,3,113.16307830810547
7,2024-06-20 07:00:00,1403/03/31,113,LF1,3,34.0,10.0,12.7,8.5,121.7,1.0,2024,6,3,114.22111511230469
8,2024-06-20 08:00:00,1403/03/31,112,LF1,3,37.0,7.0,12.7,8.5,119.2,1.0,2024,6,3,113.81272888183594
9,2024-06-20 09:00:00,1403/03/31,106,LF1,3,40.0,7.0,12.7,8.5,117.6,1.5,2024,6,3,112.5508804321289
10,2024-06-20 10:00:00,1403/03/31,106,LF1,3,41.0,6.0,12.7,8.5,115.9,1.5,2024,6,3,107.94886779785156
11,2024-06-20 11:00:00,1403/03/31,118,LF1,3,42.0,6.0,13.1,8.7,115.1,1.5,2024,6,3,105.589599609375
12,2024-06-20 12:00:00,1403/03/31,117,LF1,3,42.0,4.0,13.1,8.7,114.3,1.5,2024,6,3,116.2664566040039
13,2024-06-20 13:00:00,1403/03/31,117,LF1,3,43.0,4.0,13.1,8.7,113.5,2.5,2024,6,3,115.12203979492188
14,2024-06-20 14:00:00,1403/03/31,117,LF1,3,44.0,4.0,13.1,8.7,113.5,2.5,2024,6,3,114.94794464111328
15,2024-06-20 15:00:00,1403/03/31,117,LF1,3,44.0,3.0,12.8,8.7,113.5,2.5,2024,6,3,115.14777374267578
16,2024-06-20 16:00:00,1403/03/31,116,LF1,3,44.0,2.0,12.8,8.7,113.5,2.5,2024,6,3,115.36663818359375
17,2024-06-20 17:00:00,1403/03/31,117,LF1,3,43.0,2.0,12.8,8.7,114.3,2.5,2024,6,3,114.58390808105469
18,2024-06-20 18:00:00,1403/03/31,115,LF1,3,40.0,6.0,12.8,8.7,115.9,1.5,2024,6,3,115.39144897460938
19,2024-06-20 19:00:00,1403/03/31,110,LF1,3,37.0,9.0,12.7,8.5,116.8,1.5,2024,6,3,114.33686065673828
20,2024-06-20 20:00:00,1403/03/31,110,LF1,3,34.0,9.0,12.7,8.5,117.6,1.5,2024,6,3,110.94915008544922
21,2024-06-20 21:00:00,1403/03/31,112,SO,3,33.0,9.0,12.7,8.5,118.4,1.5,2024,6,3,110.26097869873047
22,2024-06-20 22:00:00,1403/03/31,112,SO,3,31.0,9.0,12.7,8.5,119.2,1.5,2024,6,3,111.40625762939453
23,2024-06-20 23:00:00,1403/03/31,112,SO,3,29.0,10.0,12.7,8.5,120.9,1.5,2024,6,3,111.63497161865234
24,2024-06-21 00:00:00,1403/04/01,115,SO,3,27.0,24.0,12.7,8.5,120.9,1.5,2024,6,4,111.5980224609375
1,2024-06-21 01:00:00,1403/04/01,114,LF1,3,29.0,12.0,12.7,8.5,123.3,1.5,2024,6,4,113.02130889892578
2,2024-06-21 02:00:00,1403/04/01,115,LF1,3,25.0,14.0,12.7,8.5,123.3,1.5,2024,6,4,112.1025161743164
3,2024-06-21 03:00:00,1403/04/01,116,LF1,3,24.0,17.0,13.1,8.8,124.2,1.0,2024,6,4,113.44256591796875
4,2024-06-21 04:00:00,1403/04/01,119,LF1,3,23.0,18.0,13.1,8.8,125.0,1.0,2024,6,4,114.8947525024414
5,2024-06-21 05:00:00,1403/04/01,121,LF1,3,24.0,18.0,13.1,8.8,125.0,1.0,2024,6,4,117.2401123046875
6,2024-06-21 06:00:00,1403/04/01,121,LF1,3,25.0,20.0,13.1,8.8,125.0,1.0,2024,6,4,118.27223205566406
7,2024-06-21 07:00:00,1403/04/01,119,LF1,3,29.0,16.0,13.1,8.6,121.7,1.0,2024,6,4,117.95938110351562
8,2024-06-21 08:00:00,1403/04/01,115,LF1,3,35.0,11.0,13.1,8.6,119.2,1.0,2024,6,4,116.93804931640625
9,2024-06-21 09:00:00,1403/04/01,114,LF1,3,39.0,8.0,13.1,8.6,117.6,1.5,2024,6,4,115.21490478515625
10,2024-06-21 10:00:00,1403/04/01,108,LF1,3,40.0,6.0,13.1,8.6,115.9,1.5,2024,6,4,113.0631103515625
11,2024-06-21 11:00:00,1403/04/01,105,LF1,3,41.0,6.0,11.7,7.9,115.1,1.5,2024,6,4,108.6650619506836
12,2024-06-21 12:00:00,1403/04/01,100,LF1,3,42.0,4.0,11.7,7.9,114.3,1.5,2024,6,4,105.58758544921875
13,2024-06-21 13:00:00,1403/04/01,100,LF1,3,43.0,3.0,11.7,7.9,113.5,2.5,2024,6,4,101.85070037841797
14,2024-06-21 14:00:00,1403/04/01,95,LF1,3,42.0,4.0,11.7,7.9,113.5,2.5,2024,6,4,102.379638671875
15,2024-06-21 15:00:00,1403/04/01,90,LF1,3,43.0,3.0,11.3,7.5,113.5,2.5,2024,6,4,98.50227355957031
16,2024-06-21 16:00:00,1403/04/01,90,LF1,3,42.0,4.0,11.3,7.5,113.5,2.5,2024,6,4,96.11970520019531
17,2024-06-21 17:00:00,1403/04/01,90,LF1,3,42.0,6.0,11.3,7.5,114.3,2.5,2024,6,4,95.371337890625
18,2024-06-21 18:00:00,1403/04/01,95,LF1,3,40.0,14.0,11.3,7.5,115.9,1.5,2024,6,4,95.17237854003906
19,2024-06-21 19:00:00,1403/04/01,111,LF1,3,37.0,15.0,12.8,8.5,116.8,1.5,2024,6,4,97.58706665039062
20,2024-06-21 20:00:00,1403/04/01,111,LF1,3,36.0,11.0,12.8,8.5,117.6,1.5,2024,6,4,109.30461120605469
21,2024-06-21 21:00:00,1403/04/01,120,SO,3,33.0,16.0,12.8,8.5,118.4,1.5,2024,6,4,110.07681274414062
22,2024-06-21 22:00:00,1403/04/01,120,SO,3,31.0,18.0,12.8,8.5,119.2,1.5,2024,6,4,117.29533386230469
23,2024-06-21 23:00:00,1403/04/01,115,SO,3,29.0,24.0,12.6,8.7,120.9,1.5,2024,6,4,116.77201843261719
24,2024-06-22 00:00:00,1403/04/02,116,SO,3,26.0,17.0,12.6,8.7,120.9,1.5,2024,6,5,112.69679260253906
1,2024-06-22 01:00:00,1403/04/02,117,SO,3,25.0,29.0,12.6,8.7,123.3,1.5,2024,6,5,113.52005004882812
2,2024-06-22 02:00:00,1403/04/02,117,SO,3,24.0,29.0,12.6,8.7,123.3,1.5,2024,6,5,114.33257293701172
3,2024-06-22 03:00:00,1403/04/02,117,SO,3,24.0,24.0,13.0,8.8,124.2,1.0,2024,6,5,114.33311462402344
4,2024-06-22 04:00:00,1403/04/02,118,SO,3,22.0,30.0,13.0,8.8,125.0,1.0,2024,6,5,114.66392517089844
5,2024-06-22 05:00:00,1403/04/02,118,SO,3,21.0,32.0,13.0,8.8,125.0,1.0,2024,6,5,115.54244995117188
6,2024-06-22 06:00:00,1403/04/02,118,SO,3,25.0,23.0,13.0,8.8,125.0,1.0,2024,6,5,115.72160339355469
7,2024-06-22 07:00:00,1403/04/02,119,SO,3,27.0,21.0,12.8,8.6,121.7,1.0,2024,6,5,115.70985412597656
8,2024-06-22 08:00:00,1403/04/02,117,SO,3,34.0,15.0,12.8,8.6,119.2,1.0,2024,6,5,116.53775787353516
9,2024-06-22 09:00:00,1403/04/02,113,SO,3,36.0,7.0,12.8,8.6,117.6,1.5,2024,6,5,112.79183197021484
10,2024-06-22 10:00:00,1403/04/02,110,SO,3,39.0,5.0,12.8,8.6,115.9,1.5,2024,6,5,111.90631103515625
11,2024-06-22 11:00:00,1403/04/02,108,SO,3,40.0,4.0,11.9,8.0,115.1,1.5,2024,6,5,110.21685028076172
12,2024-06-22 12:00:00,1403/04/02,105,SO,3,42.0,4.0,11.9,8.0,114.3,1.5,2024,6,5,108.57183837890625
13,2024-06-22 13:00:00,1403/04/02,100,SO,3,43.0,3.0,11.9,8.0,113.5,2.5,2024,6,5,106.33502960205078
14,2024-06-22 14:00:00,1403/04/02,95,LF1,3,44.0,3.0,11.9,8.0,113.5,2.5,2024,6,5,102.92527770996094
15,2024-06-22 15:00:00,1403/04/02,90,LF1,3,43.0,4.0,11.1,7.5,113.5,2.5,2024,6,5,98.87934112548828
16,2024-06-22 16:00:00,1403/04/02,90,LF1,3,42.0,6.0,11.1,7.5,113.5,2.5,2024,6,5,96.56492614746094
17,2024-06-22 17:00:00,1403/04/02,90,LF1,3,41.0,6.0,11.1,7.5,114.3,2.5,2024,6,5,95.32333374023438
18,2024-06-22 18:00:00,1403/04/02,90,LF1,3,39.0,8.0,11.1,7.5,115.9,1.5,2024,6,5,96.46577453613281
19,2024-06-22 19:00:00,1403/04/02,108,LF1,3,36.0,10.0,11.8,8.2,116.8,1.5,2024,6,5,96.17855834960938
20,2024-06-22 20:00:00,1403/04/02,109,LF1,3,34.0,12.0,11.8,8.2,117.6,1.5,2024,6,5,107.88788604736328
21,2024-06-22 21:00:00,1403/04/02,114,SO,3,31.0,13.0,11.8,8.2,118.4,1.5,2024,6,5,108.8349380493164
22,2024-06-22 22:00:00,1403/04/02,115,SO,3,29.0,14.0,11.8,8.2,119.2,1.5,2024,6,5,112.52792358398438
23,2024-06-22 23:00:00,1403/04/02,116,SO,3,29.0,16.0,12.9,8.7,120.9,1.5,2024,6,5,113.65522766113281
24,2024-06-23 00:00:00,1403/04/03,110,LF1,3,27.0,14.0,12.9,8.7,121.7,1.5,2024,6,6,114.7926025390625
1,2024-06-23 01:00:00,1403/04/03,117,SO,3,25.0,17.0,12.9,8.7,124.2,1.5,2024,6,6,110.34255981445312
2,2024-06-23 02:00:00,1403/04/03,117,SO,3,24.0,18.0,12.9,8.7,124.2,1.5,2024,6,6,114.56037902832031
3,2024-06-23 03:00:00,1403/04/03,117,SO,3,23.0,16.0,13.0,8.8,124.2,1.0,2024,6,6,114.4236831665039
4,2024-06-23 04:00:00,1403/04/03,119,SO,3,22.0,21.0,13.0,8.8,124.2,1.0,2024,6,6,115.11785125732422
5,2024-06-23 05:00:00,1403/04/03,119,SO,3,22.0,21.0,13.0,8.8,124.2,1.0,2024,6,6,116.56475067138672
6,2024-06-23 06:00:00,1403/04/03,119,SO,3,22.0,21.0,13.0,8.8,124.2,1.0,2024,6,6,116.71414947509766
7,2024-06-23 07:00:00,1403/04/03,119,SO,3,28.0,19.0,12.7,8.6,121.7,1.0,2024,6,6,116.20196533203125
8,2024-06-23 08:00:00,1403/04/03,115,SO,3,33.0,14.0,12.7,8.6,119.2,1.0,2024,6,6,116.4049072265625
9,2024-06-23 09:00:00,1403/04/03,114,SO,3,37.0,7.0,12.7,8.6,117.6,1.5,2024,6,6,113.58442687988281
10,2024-06-23 10:00:00,1403/04/03,108,SO,3,40.0,6.0,12.7,8.6,116.8,1.5,2024,6,6,112.4503402709961
11,2024-06-23 11:00:00,1403/04/03,106,SO,3,42.0,4.0,12.0,7.8,115.1,1.5,2024,6,6,108.299072265625
12,2024-06-23 12:00:00,1403/04/03,95,SO,3,43.0,5.0,12.0,7.8,114.3,1.5,2024,6,6,106.07188415527344
13,2024-06-23 13:00:00,1403/04/03,95,SO,3,44.0,3.0,12.0,7.8,114.3,2.5,2024,6,6,97.85832214355469
14,2024-06-23 14:00:00,1403/04/03,85,LF1,3,44.0,3.0,12.0,7.8,114.3,2.5,2024,6,6,96.96514892578125
15,2024-06-23 15:00:00,1403/04/03,85,LF1,3,43.0,6.0,10.4,6.9,114.3,2.5,2024,6,6,93.20819854736328
16,2024-06-23 16:00:00,1403/04/03,80,LF1,3,42.0,6.0,10.4,6.9,115.1,2.5,2024,6,6,93.24695587158203
17,2024-06-23 17:00:00,1403/04/03,80,LF1,3,41.0,7.0,10.4,6.9,115.9,2.5,2024,6,6,90.55679321289062
18,2024-06-23 18:00:00,1403/04/03,85,LF1,3,39.0,7.0,10.4,6.9,116.8,1.5,2024,6,6,90.44047546386719
19,2024-06-23 19:00:00,1403/04/03,90,LF1,3,36.0,9.0,12.0,8.0,117.6,1.5,2024,6,6,92.350830078125
20,2024-06-23 20:00:00,1403/04/03,100,LF1,3,34.0,9.0,12.0,8.0,118.4,1.5,2024,6,6,94.74060821533203
21,2024-06-23 21:00:00,1403/04/03,100,LF1,3,33.0,10.0,12.0,8.0,119.2,1.5,2024,6,6,100.92321014404297
22,2024-06-23 22:00:00,1403/04/03,100,LF1,3,31.0,12.0,12.0,8.0,120.9,1.5,2024,6,6,101.03488159179688
23,2024-06-23 23:00:00,1403/04/03,110,LF1,3,29.0,13.0,12.2,8.2,121.7,1.5,2024,6,6,101.10289001464844
24,2024-06-24 00:00:00,1403/04/04,116,SO,3,28.0,18.0,12.2,8.2,115.7,1.5,2024,6,0,108.95704650878906
1,2024-06-24 01:00:00,1403/04/04,117,LF1,3,26.0,15.0,12.2,8.2,117.3,1.5,2024,6,0,112.27516174316406
2,2024-06-24 02:00:00,1403/04/04,118,LF1,3,25.0,16.0,12.2,8.2,117.3,1.5,2024,6,0,113.16931915283203
3,2024-06-24 03:00:00,1403/04/04,118,LF1,3,24.0,17.0,12.2,8.2,118.2,1.0,2024,6,0,112.93721008300781
4,2024-06-24 04:00:00,1403/04/04,118,LF1,3,23.0,15.0,12.2,8.2,118.2,1.0,2024,6,0,113.8246078491211
5,2024-06-24 05:00:00,1403/04/04,119,LF1,3,22.0,18.0,12.2,8.2,118.2,1.0,2024,6,0,114.45437622070312
6,2024-06-24 06:00:00,1403/04/04,119,LF1,3,24.0,19.0,12.2,8.2,117.3,1.0,2024,6,0,115.17418670654297
7,2024-06-24 07:00:00,1403/04/04,118,LF1,3,28.0,16.0,13.0,8.6,115.7,1.0,2024,6,0,114.46089935302734
8,2024-06-24 08:00:00,1403/04/04,116,LF1,3,32.0,12.0,13.0,8.6,113.2,1.0,2024,6,0,113.54802703857422
9,2024-06-24 09:00:00,1403/04/04,113,LF1,3,35.0,7.0,13.0,8.6,110.8,1.5,2024,6,0,111.23574829101562
10,2024-06-24 10:00:00,1403/04/04,119,LF1,3,39.0,5.0,13.0,8.6,109.9,1.5,2024,6,0,108.77259826660156
11,2024-06-24 11:00:00,1403/04/04,119,LF1,3,41.0,6.0,13.2,8.8,109.1,1.5,2024,6,0,113.16742706298828
12,2024-06-24 12:00:00,1403/04/04,118,LF1,3,42.0,5.0,13.2,8.8,108.3,1.5,2024,6,0,114.59319305419922
13,2024-06-24 13:00:00,1403/04/04,118,LF1,3,43.0,5.0,13.2,8.8,90.0,2.5,2024,6,0,113.89836120605469
14,2024-06-24 14:00:00,1403/04/04,118,LF1,3,44.0,4.0,13.2,8.8,90.0,2.5,2024,6,0,114.20521545410156
15,2024-06-24 15:00:00,1403/04/04,117,SO,3,43.0,6.0,13.0,8.7,90.0,2.5,2024,6,0,114.36479949951172
16,2024-06-24 16:00:00,1403/04/04,117,SO,3,43.0,5.0,13.0,8.7,90.0,2.5,2024,6,0,114.132568359375
17,2024-06-24 17:00:00,1403/04/04,118,SO,3,42.0,5.0,13.0,8.7,90.0,2.5,2024,6,0,113.63875579833984
18,2024-06-24 18:00:00,1403/04/04,119,SO,3,40.0,7.0,13.0,8.7,90.0,1.5,2024,6,0,114.1600341796875
19,2024-06-24 19:00:00,1403/04/04,119,SO,3,37.0,10.0,12.8,8.6,111.6,1.5,2024,6,0,114.59310150146484
20,2024-06-24 20:00:00,1403/04/04,114,SO,3,33.0,13.0,12.8,8.6,112.4,1.5,2024,6,0,114.93414306640625
21,2024-06-24 21:00:00,1403/04/04,112,SO,3,33.0,11.0,12.8,8.6,113.2,1.5,2024,6,0,112.6865234375
22,2024-06-24 22:00:00,1403/04/04,113,SO,3,31.0,14.0,12.8,8.6,114.9,1.5,2024,6,0,111.0165023803711
23,2024-06-24 23:00:00,1403/04/04,113,SO,3,29.0,16.0,13.1,8.7,115.7,1.5,2024,6,0,111.73359680175781
24,2024-06-25 00:00:00,1403/04/05,115,SO,3,27.0,18.0,13.1,8.7,115.7,1.5,2024,6,1,111.9315185546875
1,2024-06-25 01:00:00,1403/04/05,116,SO,3,27.0,19.0,13.1,8.7,117.3,1.5,2024,6,1,113.28018951416016
2,2024-06-25 02:00:00,1403/04/05,116,SO,3,26.0,21.0,13.1,8.7,117.3,1.5,2024,6,1,113.59383392333984
