HOUR,DATE_MILADI,DATE_SHAMSI,POWER,CODE,UNIT_NO,DAMA,ROTOOBAT,12209_G13,12210_G13,ebraz,importance_factor,year,month,dayofweek,DECLARED
15,6/28/2025 15:00,1404/04/07,117,SO,3,33.5,11.5,14.6,8.75,107.5,2.5,2025,6,6,118
16,6/28/2025 16:00,1404/04/07,117,SO,3,32.5,12,14.6,8.75,108.3,2.5,2025,6,6,118.5
5,6/29/2025 5:00,1404/04/08,118,SO,3,31.5,14,14.6,8.75,119,1,2025,6,6,114.5000001
18,6/28/2025 18:00,1404/04/07,113.5,SO,3,31.5,14.5,14.6,8.75,109.1,1.5,2025,6,6,110.0000001
19,6/28/2025 19:00,1404/04/07,114,SO,3,31,13,14.4,4.7,110.8,1.5,2025,6,6,111
8,6/29/2025 8:00,1404/04/08,116,SO,3,33.5,9.5,14.4,4.7,111.6,1,2025,6,6,115.9999999
21,6/28/2025 21:00,1404/04/07,115,SO,3,34,9,14.4,4.7,112.4,1.5,2025,6,6,114.5
22,6/28/2025 22:00,1404/04/07,113.5,SO,3,35,9.5,14.4,4.7,113.2,1.5,2025,6,6,114
11,6/29/2025 11:00,1404/04/08,116.5,SO,3,34.5,10.5,14.35,8.75,107.5,1.5,2025,6,6,112
12,6/29/2025 12:00,1404/04/08,116.5,SO,3,34.5,9.5,14.35,8.75,107.5,1.5,2025,6,0,116.4999999
13,6/29/2025 13:00,1404/04/08,117,SO,3,33.5,10.5,14.45,8.75,103.7,2.5,2025,6,0,116.5
14,6/29/2025 14:00,1404/04/08,116.5,SO,3,33,10,14.45,8.75,107.5,2.5,2025,6,0,117
3,6/30/2025 3:00,1404/04/09,118,SO,3,32.5,13,14.6,8.75,119,1,2025,6,0,117
4,6/30/2025 4:00,1404/04/09,118.5,SO,3,32.5,13,14.6,8.75,119,1,2025,6,0,111.0000001
5,6/30/2025 5:00,1404/04/09,119,SO,3,32,14.5,14.6,8.75,119,1,2025,6,0,111
6,6/30/2025 6:00,1404/04/09,111.5,SO,3,30,12.5,14.6,8.75,119,1,2025,6,0,107.5000001
7,6/30/2025 7:00,1404/04/09,114.5,SO,3,31,12.5,14.25,8.6,114.9,1,2025,6,0,110
8,6/30/2025 8:00,1404/04/09,114,SO,3,33,9,14.25,8.6,111.6,1,2025,6,0,111
21,6/29/2025 21:00,1404/04/08,114,SO,3,34,9,14.25,8.6,112.4,1.5,2025,6,0,111.5
22,6/29/2025 22:00,1404/04/08,116.5,SO,3,35,9,14.25,8.6,113.2,1.5,2025,6,0,112.5
23,6/29/2025 23:00,1404/04/08,116.5,SO,3,34.5,9,14.4,8.7,113.2,1.5,2025,6,0,110.5
24,6/30/2025 0:00,1404/04/09,116.5,SO,3,34,9,14.4,8.7,114,1.5,2025,7,1,113.5
1,7/1/2025 1:00,1404/04/10,117,SO,3,33.5,10.5,14.5,8.65,118.2,1.5,2025,7,1,116.5
14,6/30/2025 14:00,1404/04/09,116.5,SO,3,33,10.5,14.5,8.65,107.5,2.5,2025,7,1,116.5
3,7/1/2025 3:00,1404/04/10,117.5,SO,3,32.5,11.5,14.4,8.75,119,1,2025,7,1,117
16,6/30/2025 16:00,1404/04/09,118.5,SO,3,32.5,12.5,14.4,8.75,108.3,2.5,2025,7,1,113.0000001
17,6/30/2025 17:00,1404/04/09,118.5,SO,3,31.5,12.5,14.4,8.75,109.1,2.5,2025,7,1,112.5
18,6/30/2025 18:00,1404/04/09,114,SO,3,30,13,14.4,8.75,109.1,1.5,2025,7,1,112.5
19,6/30/2025 19:00,1404/04/09,114,SO,3,31.5,11.5,14.75,8.7,110.8,1.5,2025,7,1,112.5
20,6/30/2025 20:00,1404/04/09,119,SO,3,32.5,9.5,14.75,8.7,111.6,1.5,2025,7,1,116.9999999
9,7/1/2025 9:00,1404/04/10,112.5,SO,3,33.5,7.5,14.75,8.7,109.9,1.5,2025,7,1,116.5
22,6/30/2025 22:00,1404/04/09,112,SO,3,34.5,7,14.75,8.7,113.2,1.5,2025,7,1,113.0000001
11,7/1/2025 11:00,1404/04/10,117,SO,3,34,9.5,14.7,8.6,107.5,1.5,2025,7,1,116
12,7/1/2025 12:00,1404/04/10,116,SO,3,36,10.5,14.7,8.6,107.5,1.5,2025,7,2,117
1,7/2/2025 1:00,1404/04/11,116.5,SO,3,34.5,10.5,14.45,8.55,125.1,1.5,2025,7,2,116
14,7/1/2025 14:00,1404/04/10,116,SO,3,35,9.5,14.45,8.55,107.5,2.5,2025,7,2,117
15,7/1/2025 15:00,1404/04/10,116,SO,3,34.5,10,14.55,8.65,107.5,2.5,2025,7,2,117
16,7/1/2025 16:00,1404/04/10,117,SO,3,33.5,11.5,14.55,8.65,108.3,2.5,2025,7,2,117
5,7/2/2025 5:00,1404/04/11,111.5,SO,3,32,12.5,14.55,8.65,127.5,1,2025,7,2,118
18,7/1/2025 18:00,1404/04/10,112,SO,3,30.5,13.5,14.55,8.65,109.1,1.5,2025,7,2,113.5000001
19,7/1/2025 19:00,1404/04/10,115,SO,3,32,14.5,14.3,8.6,110.8,1.5,2025,7,2,114
20,7/1/2025 20:00,1404/04/10,114.5,SO,3,32,14.5,14.3,8.6,111.6,1.5,2025,7,2,116
21,7/1/2025 21:00,1404/04/10,113.5,SO,3,33,11,14.3,8.6,112.4,1.5,2025,7,2,115
22,7/1/2025 22:00,1404/04/10,113.5,SO,3,34,10,14.3,8.6,113.2,1.5,2025,7,2,113.5
11,7/2/2025 11:00,1404/04/11,117.5,SO,3,34.5,10,14.4,8.65,120.2,1.5,2025,7,2,116.5
12,7/2/2025 12:00,1404/04/11,117.5,SO,3,33.5,12.5,14.4,8.65,119.3,1.5,2025,7,3,116.5
1,7/3/2025 1:00,1404/04/12,117,SO,3,33.5,12,14.55,8.75,118.2,1.5,2025,7,3,117
14,7/2/2025 14:00,1404/04/11,117.5,SO,3,33.5,11.5,14.55,8.75,117.7,2.5,2025,7,3,116.5
15,7/2/2025 15:00,1404/04/11,118.5,SO,3,31,13,14.6,8.8,117.7,2.5,2025,7,3,118
16,7/2/2025 16:00,1404/04/11,119,SO,3,30.5,13.5,14.6,8.8,118.5,2.5,2025,7,3,118.5
5,7/3/2025 5:00,1404/04/12,119,SO,3,30,11.5,14.6,8.8,119,1,2025,7,3,119
18,7/2/2025 18:00,1404/04/11,115.5,SO,3,29,13.5,14.6,8.8,121,1.5,2025,7,3,111.5000001
19,7/2/2025 19:00,1404/04/11,116,SO,3,30,14,7.95,8.65,121.8,1.5,2025,7,3,114.5
20,7/2/2025 20:00,1404/04/11,115,SO,3,32,11,7.95,8.65,122.6,1.5,2025,7,3,114
21,7/2/2025 21:00,1404/04/11,114.5,SO,3,33,10.5,7.95,8.65,123.4,1.5,2025,7,3,114
22,7/2/2025 22:00,1404/04/11,115,SO,3,32.5,12,7.95,8.65,123.4,1.5,2025,7,3,116.5
23,7/2/2025 23:00,1404/04/11,118,SO,3,33,12.5,14.6,8.75,124.3,1.5,2025,7,3,116.5
24,7/3/2025 0:00,1404/04/12,118.5,SO,3,32.5,11.5,14.6,8.75,114,1.5,2025,7,4,116.5
13,7/3/2025 13:00,1404/04/12,117.5,SO,3,33,10.5,14.55,8.75,103.7,2.5,2025,7,4,117
14,7/3/2025 14:00,1404/04/12,117.5,SO,3,32.5,11,14.55,8.75,107.5,2.5,2025,7,4,116.5
15,7/3/2025 15:00,1404/04/12,118,SO,3,31.5,11.5,14.5,8.85,107.5,2.5,2025,7,4,117.5
16,7/3/2025 16:00,1404/04/12,119,SO,3,31,13,14.5,8.85,108.3,2.5,2025,7,4,118.5
17,7/3/2025 17:00,1404/04/12,119,SO,3,30.5,13.5,14.5,8.85,109.1,2.5,2025,7,4,118.5
18,7/3/2025 18:00,1404/04/12,115,SO,3,30,15,14.5,8.85,109.1,1.5,2025,7,4,114.0000001
7,7/4/2025 7:00,1404/04/13,115.5,LF1,3,30,13,14.8,8.85,114.9,1,2025,7,4,114
20,7/3/2025 20:00,1404/04/12,119.5,SO,3,31,11,14.8,8.85,111.6,1.5,2025,7,4,118.9999999
21,7/3/2025 21:00,1404/04/12,118,SO,3,32.5,10,14.8,8.85,112.4,1.5,2025,7,4,112.5000001
22,7/3/2025 22:00,1404/04/12,114,SO,3,33,10,14.8,8.85,113.2,1.5,2025,7,4,112
23,7/3/2025 23:00,1404/04/12,118,SO,3,33,10.5,14.6,8.75,113.2,1.5,2025,7,4,116.9999999
12,7/4/2025 12:00,1404/04/13,118,SO,3,33.5,11,14.6,8.75,107.5,1.5,2025,7,5,116
1,7/5/2025 1:00,1404/04/14,118,LF1,3,33.5,11.5,14.6,8.8,118.2,1.5,2025,7,5,116.5
14,7/4/2025 14:00,1404/04/13,118,SO,3,33,12,14.6,8.8,107.5,2.5,2025,7,5,116
15,7/4/2025 15:00,1404/04/13,118,SO,3,32,12.5,14.75,8.8,107.5,2.5,2025,7,5,116
4,7/5/2025 4:00,1404/04/14,119.5,LF1,3,31.5,13.5,14.75,8.8,119,1,2025,7,5,117
17,7/4/2025 17:00,1404/04/13,119.5,SO,3,30,13,14.75,8.8,109.1,2.5,2025,7,5,111.5000001
18,7/4/2025 18:00,1404/04/13,109.5,SO,3,30,14.5,14.75,8.8,109.1,1.5,2025,7,5,112
7,7/5/2025 7:00,1404/04/14,108,LF1,3,31,15.5,13.75,8.35,114.9,1,2025,7,5,115
20,7/4/2025 20:00,1404/04/13,106.5,LF1,3,31.5,12,13.75,8.35,111.6,1.5,2025,7,5,114.5
21,7/4/2025 21:00,1404/04/13,107,LF1,3,32,11.5,13.75,8.35,112.4,1.5,2025,7,5,113.5
22,7/4/2025 22:00,1404/04/13,115,LF1,3,33,11,13.75,8.35,113.2,1.5,2025,7,5,113.5
11,7/5/2025 11:00,1404/04/14,118.5,SO,3,32.5,11.5,14.5,8.8,107.5,1.5,2025,7,5,117.4999999
24,7/5/2025 0:00,1404/04/14,117,LF1,3,33,11.5,14.5,8.8,114,1.5,2025,7,6,117.5
1,7/6/2025 1:00,1404/04/15,117,LF1,3,33,12.5,14.6,8.85,118.2,1.5,2025,7,6,117
2,7/6/2025 2:00,1404/04/15,117,LF1,3,33,12.5,14.6,8.85,118.2,1.5,2025,7,6,117.5
15,7/5/2025 15:00,1404/04/14,117,SO,3,32,14.5,14.75,8.75,107.5,2.5,2025,7,6,118.5
16,7/5/2025 16:00,1404/04/14,115.5,SO,3,31,15,14.75,8.75,108.3,2.5,2025,7,6,119
17,7/5/2025 17:00,1404/04/14,112,SO,3,29.5,17,14.75,8.75,109.1,2.5,2025,7,6,119
18,7/5/2025 18:00,1404/04/14,112,SO,3,29.5,15,14.75,8.75,109.1,1.5,2025,7,6,115.5000001
7,7/6/2025 7:00,1404/04/15,114,LF1,3,30,15.5,13.8,8.35,114.9,1,2025,7,6,116
20,7/5/2025 20:00,1404/04/14,110.5,LF1,3,31.5,12,13.8,8.35,111.6,1.5,2025,7,6,115
21,7/5/2025 21:00,1404/04/14,110.5,LF1,3,32.5,11.5,13.8,8.35,112.4,1.5,2025,7,6,114.5
22,7/5/2025 22:00,1404/04/14,104,LF1,3,32.5,11,13.8,8.35,113.2,1.5,2025,7,6,115
23,7/5/2025 23:00,1404/04/14,105,LF1,3,32,12.5,14.3,8.65,113.2,1.5,2025,7,6,118
24,7/6/2025 0:00,1404/04/15,108.5,LF1,3,33,14.5,14.3,8.65,114,1.5,2025,7,0,118.5
1,7/7/2025 1:00,1404/04/16,113,LF1,3,33.5,13,14.2,8.55,118.2,1.5,2025,7,0,117.5
14,7/6/2025 14:00,1404/04/15,118,SO,3,33,15,14.2,8.55,107.5,2.5,2025,7,0,117.5
15,7/6/2025 15:00,1404/04/15,118,SO,3,31.5,16,14.45,8.55,107.5,2.5,2025,7,0,118
16,7/6/2025 16:00,1404/04/15,112,SO,3,30,18.5,14.45,8.55,108.3,2.5,2025,7,0,119
17,7/6/2025 17:00,1404/04/15,112,SO,3,29.5,20.5,14.45,8.55,109.1,2.5,2025,7,0,119
6,7/7/2025 6:00,1404/04/16,108.5,LF1,3,28.5,22,14.45,8.55,119,1,2025,7,0,115.0000001
19,7/6/2025 19:00,1404/04/15,106.5,LF1,3,29.5,21,14.75,8.8,110.8,1.5,2025,7,0,115.5
20,7/6/2025 20:00,1404/04/15,115,LF1,3,31.5,17.5,14.75,8.8,111.6,1.5,2025,7,0,119.4999999
21,7/6/2025 21:00,1404/04/15,118,LF1,3,32.5,16,14.75,8.8,112.4,1.5,2025,7,0,118
22,7/6/2025 22:00,1404/04/15,111,LF1,3,33,15.5,14.75,8.8,113.2,1.5,2025,7,0,114.0000001
23,7/6/2025 23:00,1404/04/15,116,LF1,3,33,15,14.75,8.75,113.2,1.5,2025,7,0,117.9999999
12,7/7/2025 12:00,1404/04/16,117.5,SO,3,34,12.5,14.75,8.75,107.5,1.5,2025,7,1,118
13,7/7/2025 13:00,1404/04/16,117.5,SO,3,34,12.5,14.7,8.75,103.7,2.5,2025,7,1,118
14,7/7/2025 14:00,1404/04/16,117.5,SO,3,33.5,12.5,14.7,8.75,107.5,2.5,2025,7,1,118
15,7/7/2025 15:00,1404/04/16,118,SO,3,31.5,15.5,14.45,8.7,107.5,2.5,2025,7,1,118
16,7/7/2025 16:00,1404/04/16,118,SO,3,31,16,14.45,8.7,108.3,2.5,2025,7,1,119.5
5,7/8/2025 5:00,1404/04/17,114.5,LF1,3,29.5,18,14.45,8.7,119,1,2025,7,1,119.5
18,7/7/2025 18:00,1404/04/16,115.5,SO,3,30,18,14.45,8.7,109.1,1.5,2025,7,1,109.5000001
19,7/7/2025 19:00,1404/04/16,115.5,LF1,3,30,20,14.4,8.65,110.8,1.5,2025,7,1,108
20,7/7/2025 20:00,1404/04/16,115.5,LF1,3,31.5,15.5,14.4,8.65,111.6,1.5,2025,7,1,106.5
21,7/7/2025 21:00,1404/04/16,114.5,LF1,3,32.5,13.5,14.4,8.65,112.4,1.5,2025,7,1,107
22,7/7/2025 22:00,1404/04/16,114.5,LF1,3,33,12,14.4,8.65,113.2,1.5,2025,7,1,114.9999999
11,7/8/2025 11:00,1404/04/17,118,SO,3,33.5,12,14.3,8.7,107.5,1.5,2025,7,1,118.4999999
12,7/8/2025 12:00,1404/04/17,118,SO,3,34,13,14.3,8.7,107.5,1.5,2025,7,2,117
13,7/8/2025 13:00,1404/04/17,118.5,SO,3,33.5,14,14.45,8.7,103.7,2.5,2025,7,2,117
2,7/9/2025 2:00,1404/04/18,118,LF1,3,32.5,15.5,14.45,8.7,118.2,1.5,2025,7,2,117
15,7/8/2025 15:00,1404/04/17,118,SO,3,32,16,14.6,8.75,107.5,2.5,2025,7,2,117
16,7/8/2025 16:00,1404/04/17,118.5,SO,3,32,17.5,14.6,8.75,108.3,2.5,2025,7,2,115.5
5,7/9/2025 5:00,1404/04/18,118.5,LF1,3,32,19,14.6,8.75,119,1,2025,7,2,112.0000001
18,7/8/2025 18:00,1404/04/17,115.5,SO,3,31,20,14.6,8.75,109.1,1.5,2025,7,2,112
7,7/9/2025 7:00,1404/04/18,115.5,LF1,3,30,21.5,14.35,8.65,114.9,1,2025,7,2,114
8,7/9/2025 8:00,1404/04/18,115.5,LF1,3,32.5,19,14.35,8.65,111.6,1,2025,7,2,110.5000001
9,7/9/2025 9:00,1404/04/18,114.5,LF1,3,33,16.5,14.35,8.65,109.9,1.5,2025,7,2,110.5
10,7/9/2025 10:00,1404/04/18,117,LF1,3,33.5,14,14.35,8.65,108.3,1.5,2025,7,2,104.0000001
11,7/9/2025 11:00,1404/04/18,118,SO,3,33.5,14,14.7,8.75,107.5,1.5,2025,7,2,105
12,7/9/2025 12:00,1404/04/18,118.5,SO,3,33,21,14.7,8.75,107.5,1.5,2025,7,3,108.4999999
13,7/9/2025 13:00,1404/04/18,117.5,SO,3,32.5,22.5,14.85,8.75,103.7,2.5,2025,7,3,112.9999999
14,7/9/2025 14:00,1404/04/18,118.5,SO,3,32.5,24,14.85,8.75,107.5,2.5,2025,7,3,117.9999999
3,7/10/2025 3:00,1404/04/19,118.5,LF1,3,31.5,24,14.6,8.7,119,1,2025,7,3,118
16,7/9/2025 16:00,1404/04/18,118.5,SO,3,31.5,26,14.6,8.7,108.3,2.5,2025,7,3,112.0000001
17,7/9/2025 17:00,1404/04/18,112.5,SO,3,30.5,26,14.6,8.7,109.1,2.5,2025,7,3,112
18,7/9/2025 18:00,1404/04/18,111,SO,3,29.5,26.5,14.6,8.7,109.1,1.5,2025,7,3,108.5000001
7,7/10/2025 7:00,1404/04/19,111.5,LF1,3,30.5,26,14.2,8.5,114.9,1,2025,7,3,106.5
20,7/9/2025 20:00,1404/04/18,112,LF1,3,31.5,23,14.2,8.5,111.6,1.5,2025,7,3,114.9999999
21,7/9/2025 21:00,1404/04/18,111.5,LF1,3,32.5,20.5,14.2,8.5,112.4,1.5,2025,7,3,118
22,7/9/2025 22:00,1404/04/18,117,LF1,3,33,19.5,14.2,8.5,113.2,1.5,2025,7,3,111.0000001
23,7/9/2025 23:00,1404/04/18,117.5,LF1,3,33,21,14.8,8.7,113.2,1.5,2025,7,3,115.9999999
24,7/10/2025 0:00,1404/04/19,117,LF1,3,34.5,20,14.8,8.7,114,1.5,2025,7,4,117.5
13,7/10/2025 13:00,1404/04/19,117,SO,3,34.5,21,14.5,8.65,103.7,2.5,2025,7,4,117.5
14,7/10/2025 14:00,1404/04/19,117,SO,3,34,22,14.5,8.65,107.5,2.5,2025,7,4,117.5
15,7/10/2025 15:00,1404/04/19,117.5,SO,3,32.5,24,14.65,8.75,107.5,2.5,2025,7,4,118
4,7/11/2025 4:00,1404/04/20,117.5,LF1,3,32,25.5,14.65,8.75,119,1,2025,7,4,118
17,7/10/2025 17:00,1404/04/19,114,SO,3,31.5,28.5,14.65,8.75,109.1,2.5,2025,7,4,114.5000001
18,7/10/2025 18:00,1404/04/19,113,SO,3,31,28,14.65,8.75,109.1,1.5,2025,7,4,115.5
19,7/10/2025 19:00,1404/04/19,112,LF1,3,31.5,27,14.35,8.35,110.8,1.5,2025,7,4,115.5
20,7/10/2025 20:00,1404/04/19,117,LF1,3,31.5,26,14.35,8.35,111.6,1.5,2025,7,4,115.5
21,7/10/2025 21:00,1404/04/19,115,LF1,3,33,23.5,14.35,8.35,112.4,1.5,2025,7,4,114.5
22,7/10/2025 22:00,1404/04/19,114,LF1,3,33.5,21.5,14.35,8.35,113.2,1.5,2025,7,4,114.5
11,7/11/2025 11:00,1404/04/20,117,SO,3,34,22.5,14.9,8.65,107.5,1.5,2025,7,4,117.9999999
12,7/11/2025 12:00,1404/04/20,116.5,SO,3,35.5,17,14.9,8.65,107.5,1.5,2025,7,5,118
1,7/12/2025 1:00,1404/04/21,116,LF1,3,34.5,18,14.95,8.7,118.2,1.5,2025,7,5,118.5
14,7/11/2025 14:00,1404/04/20,116.5,SO,3,34.5,19,14.95,8.7,107.5,2.5,2025,7,5,118
15,7/11/2025 15:00,1404/04/20,117.5,SO,3,33.5,21,14.3,8.6,107.5,2.5,2025,7,5,118
16,7/11/2025 16:00,1404/04/20,117.5,SO,3,32.5,22,14.3,8.6,108.3,2.5,2025,7,5,118.5
17,7/11/2025 17:00,1404/04/20,114,SO,3,32,23.5,14.3,8.6,109.1,2.5,2025,7,5,118.5
6,7/12/2025 6:00,1404/04/21,110.5,LF1,3,32,25.5,14.3,8.6,118.2,1,2025,7,5,115.5
19,7/11/2025 19:00,1404/04/20,114.5,LF1,3,32,24.5,14.5,8.75,110.8,1.5,2025,7,5,115.5
20,7/11/2025 20:00,1404/04/20,118.5,LF1,3,32,23,14.5,8.75,111.6,1.5,2025,7,5,115.5
21,7/11/2025 21:00,1404/04/20,117.5,LF1,3,33,19,14.5,8.75,112.4,1.5,2025,7,5,114.5
22,7/11/2025 22:00,1404/04/20,115.5,LF1,3,34.5,23,14.5,8.75,113.2,1.5,2025,7,5,117
11,7/12/2025 11:00,1404/04/21,116.5,SO,3,36,22,14.4,8.55,109.1,1.5,2025,7,5,118
12,7/12/2025 12:00,1404/04/21,113.5,SO,3,37,15.5,14.4,8.55,108.3,1.5,2025,7,6,118.5
1,7/13/2025 1:00,1404/04/22,115,LF1,3,36.5,16.5,14.35,8.5,118.2,1.5,2025,7,6,117.5
2,7/13/2025 2:00,1404/04/22,115,LF1,3,36.5,13,14.35,8.5,118.2,1.5,2025,7,6,118.5
3,7/13/2025 3:00,1404/04/22,116,LF1,3,35.5,14.5,13.95,8.45,118.2,1,2025,7,6,118.5
4,7/13/2025 4:00,1404/04/22,113,LF1,3,34.5,16,13.95,8.45,119,1,2025,7,6,118.5
17,7/12/2025 17:00,1404/04/21,113,SO,3,34,16,13.95,8.45,110.8,2.5,2025,7,6,112.5000001
18,7/12/2025 18:00,1404/04/21,113,SO,3,34,15.5,13.95,8.45,111.6,1.5,2025,7,6,111
7,7/13/2025 7:00,1404/04/22,113,LF1,3,34.5,14.5,11.25,8.5,114.9,1,2025,7,6,111.5
20,7/12/2025 20:00,1404/04/21,112.5,LF1,3,35.5,14.5,11.25,8.5,113.2,1.5,2025,7,6,112
21,7/12/2025 21:00,1404/04/21,112,LF1,3,36.5,15,11.25,8.5,114,1.5,2025,7,6,111.5
10,7/13/2025 10:00,1404/04/22,112,LF1,3,37,18,11.25,8.5,109.9,1.5,2025,7,6,116.9999999
23,7/12/2025 23:00,1404/04/21,115,LF1,3,36.5,18.5,14.45,8.65,115.7,1.5,2025,7,6,117.5
24,7/13/2025 0:00,1404/04/22,115.5,LF1,3,37,17.5,14.45,8.65,116.5,1.5,2025,7,0,117
1,7/14/2025 1:00,1404/04/23,116,LF1,3,37,16.5,14.4,8.65,115.7,1.5,2025,7,0,117
14,7/13/2025 14:00,1404/04/22,116,SO,3,37.5,15,14.4,8.65,109.1,2.5,2025,7,0,117
15,7/13/2025 15:00,1404/04/22,116.5,SO,3,36,15.5,14.6,8.7,109.9,2.5,2025,7,0,117.5
16,7/13/2025 16:00,1404/04/22,116.5,SO,3,35,17,14.6,8.7,109.9,2.5,2025,7,0,117.5
17,7/13/2025 17:00,1404/04/22,117,SO,3,34,17.5,14.6,8.7,110.8,2.5,2025,7,0,114.0000001
18,7/13/2025 18:00,1404/04/22,117.5,SO,3,33,18.5,14.6,8.7,111.6,1.5,2025,7,0,113
19,7/13/2025 19:00,1404/04/22,114.5,LF1,3,33,20.5,14.4,8.6,112.4,1.5,2025,7,0,112
20,7/13/2025 20:00,1404/04/22,113,LF1,3,34.5,15.5,14.4,8.6,113.2,1.5,2025,7,0,116.9999999
21,7/13/2025 21:00,1404/04/22,112,LF1,3,35.5,14.5,14.4,8.6,114,1.5,2025,7,0,115
10,7/14/2025 10:00,1404/04/23,111.5,LF1,3,37,14,14.4,8.6,109.9,1.5,2025,7,0,114
11,7/14/2025 11:00,1404/04/23,115,SO,3,37,15,14.5,8.65,109.1,1.5,2025,7,0,117
12,7/14/2025 12:00,1404/04/23,116,SO,3,35.5,19,14.5,8.65,108.3,1.5,2025,7,1,116.5
13,7/14/2025 13:00,1404/04/23,116,SO,3,35,18.5,14.65,8.7,108.3,2.5,2025,7,1,116
14,7/14/2025 14:00,1404/04/23,116.5,SO,3,37,19,14.65,8.7,109.1,2.5,2025,7,1,116.5
15,7/14/2025 15:00,1404/04/23,116,SO,3,36,18,14.7,8.7,109.1,2.5,2025,7,1,117.5
16,7/14/2025 16:00,1404/04/23,116,SO,3,33,22.5,14.7,8.7,109.1,2.5,2025,7,1,117.5
17,7/14/2025 17:00,1404/04/23,116.5,SO,3,33,22,14.7,8.7,109.9,2.5,2025,7,1,114.0000001
6,7/15/2025 6:00,1404/04/24,117,LF1,3,31.5,25,14.7,8.7,119,1,2025,7,1,110.5000001
19,7/14/2025 19:00,1404/04/23,117,LF1,3,31.5,25.5,14.4,8.65,111.6,1.5,2025,7,1,114.4999999
8,7/15/2025 8:00,1404/04/24,117,LF1,3,33.5,22.5,14.4,8.65,113.2,1,2025,7,1,118.4999999
9,7/15/2025 9:00,1404/04/24,115.5,LF1,3,36,20.5,14.4,8.65,111.6,1.5,2025,7,1,117.5
22,7/14/2025 22:00,1404/04/23,114.5,LF1,3,35.5,18.5,14.4,8.65,113.2,1.5,2025,7,1,115.5
23,7/14/2025 23:00,1404/04/23,116,LF1,3,36,17,14.55,8.7,114,1.5,2025,7,1,116.5
12,7/15/2025 12:00,1404/04/24,116.5,SO,3,35.5,19.5,14.55,8.7,108.3,1.5,2025,7,2,113.5
13,7/15/2025 13:00,1404/04/24,116,SO,3,35,20,14.6,8.7,108.3,2.5,2025,7,2,115
14,7/15/2025 14:00,1404/04/24,116,SO,3,35,20,14.6,8.7,109.1,2.5,2025,7,2,115
3,7/16/2025 3:00,1404/04/25,116.5,LF1,3,34.5,23,14.85,8.7,118.2,1,2025,7,2,116
16,7/15/2025 16:00,1404/04/24,117,SO,3,33.5,22,14.85,8.7,109.1,2.5,2025,7,2,113
5,7/16/2025 5:00,1404/04/25,117,LF1,3,31.5,28,14.85,8.7,119,1,2025,7,2,113
18,7/15/2025 18:00,1404/04/24,116.5,SO,3,31.5,30,14.85,8.7,110.8,1.5,2025,7,2,113
19,7/15/2025 19:00,1404/04/24,118,LF1,3,32.5,25.5,14.6,8.7,111.6,1.5,2025,7,2,113
8,7/16/2025 8:00,1404/04/25,117,LF1,3,34,21.5,14.6,8.7,113.2,1,2025,7,2,112.5
21,7/15/2025 21:00,1404/04/24,117,LF1,3,35.5,20,14.6,8.7,113.2,1.5,2025,7,2,112
22,7/15/2025 22:00,1404/04/24,115,LF1,3,35,19,14.6,8.7,113.2,1.5,2025,7,2,112
23,7/15/2025 23:00,1404/04/24,118.5,LF1,3,36,18.5,14.5,8.7,114,1.5,2025,7,2,115
24,7/16/2025 0:00,1404/04/25,116,LF1,3,35.5,19.5,14.5,8.7,114.9,1.5,2025,7,3,115.5
1,7/17/2025 1:00,1404/04/26,115.5,LF1,3,36,17.5,14.45,8.65,117.3,1.5,2025,7,3,116
14,7/16/2025 14:00,1404/04/25,115.5,SO,3,35,17,14.45,8.65,109.1,2.5,2025,7,3,116
15,7/16/2025 15:00,1404/04/25,116.5,SO,3,34.5,18,14.05,8.4,109.1,2.5,2025,7,3,116.5
16,7/16/2025 16:00,1404/04/25,110,SO,3,34,17,14.05,8.4,109.1,2.5,2025,7,3,116.5
5,7/17/2025 5:00,1404/04/26,110.5,LF1,3,33.5,18.5,14.05,8.4,119,1,2025,7,3,117
18,7/16/2025 18:00,1404/04/25,111.5,SO,3,32,19.5,14.05,8.4,110.8,1.5,2025,7,3,117.5
19,7/16/2025 19:00,1404/04/25,111.5,LF1,3,33,18,14.7,8.7,111.6,1.5,2025,7,3,114.5
20,7/16/2025 20:00,1404/04/25,117,LF1,3,33.5,17.5,14.7,8.7,112.4,1.5,2025,7,3,113
21,7/16/2025 21:00,1404/04/25,117,LF1,3,34.5,16,14.7,8.7,113.2,1.5,2025,7,3,112
22,7/16/2025 22:00,1404/04/25,116,LF1,3,36.5,15,14.7,8.7,113.2,1.5,2025,7,3,111.5
11,7/17/2025 11:00,1404/04/26,115,SO,3,36,16,14.5,8.65,109.1,1.5,2025,7,3,114.9999999
24,7/17/2025 0:00,1404/04/26,115,LF1,3,36,14.5,14.5,8.65,114.9,1.5,2025,7,4,116
13,7/17/2025 13:00,1404/04/26,115,SO,3,36,15.5,14.6,8.75,108.3,2.5,2025,7,4,116
14,7/17/2025 14:00,1404/04/26,115.5,SO,3,36,16.5,14.6,8.75,109.1,2.5,2025,7,4,116.5
15,7/17/2025 15:00,1404/04/26,116,SO,3,35.5,16.5,14.6,8.7,109.1,2.5,2025,7,4,116
16,7/17/2025 16:00,1404/04/26,116.5,SO,3,34.5,17,14.6,8.7,109.1,2.5,2025,7,4,116
