HOUR,DATE_MILADI,DATE_SHAMSI,POWER,CODE,UNIT_NO,DAMA,ROTOOBAT,12209_G13,12210_G13,practical,ebraz,importance_factor,DATE,MA
23,2023-12-11 23:00:00,1402/09/20,0,PO,3,9,46.0,11.1,9.6,,0.0,,2023-12-11,0
0,2023-12-12 00:00:00,1402/09/20,0,PO,3,7,48.0,11.1,9.6,,0.0,,2023-12-12,0
1,2023-12-12 01:00:00,1402/09/20,0,PO,3,8,50.0,11.1,9.6,,0.0,,2023-12-12,0
2,2023-12-12 02:00:00,1402/09/20,0,PO,3,7,58.0,11.1,9.6,,0.0,,2023-12-12,0
3,2023-12-12 03:00:00,1402/09/20,0,PO,3,7,59.0,11.1,9.6,,0.0,,2023-12-12,0
4,2023-12-12 04:00:00,1402/09/20,0,PO,3,6,63.0,11.1,9.6,,0.0,,2023-12-12,0
5,2023-12-12 05:00:00,1402/09/20,0,PO,3,6,63.0,11.1,9.6,,0.0,,2023-12-12,0
6,2023-12-12 06:00:00,1402/09/20,0,PO,3,5,63.0,11.1,9.6,,0.0,,2023-12-12,0
7,2023-12-12 07:00:00,1402/09/20,0,PO,3,7,56.0,11.1,9.6,,0.0,,2023-12-12,0
8,2023-12-12 08:00:00,1402/09/20,0,PO,3,12,34.0,11.1,9.6,,0.0,,2023-12-12,0
9,2023-12-12 09:00:00,1402/09/20,0,PO,3,16,6.0,11.1,9.6,,0.0,,2023-12-12,0
10,2023-12-12 10:00:00,1402/09/20,0,PO,3,20,5.0,11.1,9.6,,0.0,,2023-12-12,0
11,2023-12-12 11:00:00,1402/09/20,0,PO,3,22,7.0,11.1,9.6,,0.0,,2023-12-12,0
12,2023-12-12 12:00:00,1402/09/20,0,PO,3,24,5.0,11.1,9.6,,0.0,,2023-12-12,0
13,2023-12-12 13:00:00,1402/09/20,0,PO,3,24,7.0,11.1,9.6,,0.0,,2023-12-12,0
14,2023-12-12 14:00:00,1402/09/20,0,PO,3,24,16.0,11.1,9.6,,0.0,,2023-12-12,0
15,2023-12-12 15:00:00,1402/09/20,0,PO,3,23,18.0,11.1,9.6,,0.0,,2023-12-12,0
16,2023-12-12 16:00:00,1402/09/20,0,PO,3,19,23.0,11.1,9.6,,0.0,,2023-12-12,0
17,2023-12-12 17:00:00,1402/09/20,0,PO,3,16,32.0,11.1,9.6,,0.0,,2023-12-12,0
18,2023-12-12 18:00:00,1402/09/20,0,PO,3,15,34.0,11.1,9.6,,0.0,,2023-12-12,0
19,2023-12-12 19:00:00,1402/09/20,0,PO,3,14,38.0,11.1,9.6,,0.0,,2023-12-12,0
20,2023-12-12 20:00:00,1402/09/20,0,PO,3,10,45.0,11.1,9.6,,0.0,,2023-12-12,0
21,2023-12-12 21:00:00,1402/09/20,0,PO,3,9,46.0,11.1,9.6,,0.0,,2023-12-12,0
22,2023-12-12 22:00:00,1402/09/20,0,PO,3,8,48.0,11.1,9.6,,0.0,,2023-12-12,0
23,2023-12-12 23:00:00,1402/09/21,0,PO,3,7,43.0,11.1,9.6,,0.0,,2023-12-12,0
0,2023-12-13 00:00:00,1402/09/21,0,PO,3,7,51.0,11.1,9.6,,0.0,,2023-12-13,0
1,2023-12-13 01:00:00,1402/09/21,0,PO,3,6,55.0,11.1,9.6,,0.0,,2023-12-13,0
2,2023-12-13 02:00:00,1402/09/21,0,PO,3,6,60.0,11.1,9.6,,0.0,,2023-12-13,0
3,2023-12-13 03:00:00,1402/09/21,0,PO,3,5,59.0,11.1,9.6,,0.0,,2023-12-13,0
4,2023-12-13 04:00:00,1402/09/21,0,PO,3,5,57.0,11.1,9.6,,0.0,,2023-12-13,0
5,2023-12-13 05:00:00,1402/09/21,0,PO,3,5,55.0,11.1,9.6,,0.0,,2023-12-13,0
6,2023-12-13 06:00:00,1402/09/21,0,PO,3,4,65.0,11.1,9.6,,0.0,,2023-12-13,0
7,2023-12-13 07:00:00,1402/09/21,0,PO,3,6,54.0,11.1,9.6,,0.0,,2023-12-13,0
8,2023-12-13 08:00:00,1402/09/21,0,PO,3,11,24.0,11.1,9.6,,0.0,,2023-12-13,0
9,2023-12-13 09:00:00,1402/09/21,0,PO,3,18,7.0,11.1,9.6,,0.0,,2023-12-13,0
10,2023-12-13 10:00:00,1402/09/21,0,PO,3,19,5.0,11.1,9.6,,0.0,,2023-12-13,0
11,2023-12-13 11:00:00,1402/09/21,0,PO,3,20,3.0,11.1,9.6,,0.0,,2023-12-13,0
12,2023-12-13 12:00:00,1402/09/21,0,PO,3,22,4.0,11.1,9.6,,0.0,,2023-12-13,0
13,2023-12-13 13:00:00,1402/09/21,0,PO,3,24,7.0,11.1,9.6,,0.0,,2023-12-13,0
14,2023-12-13 14:00:00,1402/09/21,0,PO,3,23,8.0,11.1,9.6,,0.0,,2023-12-13,0
15,2023-12-13 15:00:00,1402/09/21,0,PO,3,22,11.0,11.1,9.6,,0.0,,2023-12-13,0
16,2023-12-13 16:00:00,1402/09/21,0,PO,3,18,17.0,11.1,9.6,,0.0,,2023-12-13,0
17,2023-12-13 17:00:00,1402/09/21,0,PO,3,16,21.0,11.1,9.6,,0.0,,2023-12-13,0
18,2023-12-13 18:00:00,1402/09/21,0,PO,3,14,26.0,11.1,9.6,,0.0,,2023-12-13,0
19,2023-12-13 19:00:00,1402/09/21,0,PO,3,11,30.0,11.1,9.6,,0.0,,2023-12-13,0
20,2023-12-13 20:00:00,1402/09/21,0,PO,3,10,28.0,11.1,9.6,,0.0,,2023-12-13,0
21,2023-12-13 21:00:00,1402/09/21,0,PO,3,9,33.0,11.1,9.6,,0.0,,2023-12-13,0
22,2023-12-13 22:00:00,1402/09/21,0,PO,3,7,40.0,11.1,9.6,,0.0,,2023-12-13,0
23,2023-12-13 23:00:00,1402/09/22,0,PO,3,7,42.0,11.1,9.6,,0.0,,2023-12-13,0
0,2023-12-14 00:00:00,1402/09/22,0,PO,3,7,41.0,11.1,9.6,,0.0,,2023-12-14,0
1,2023-12-14 01:00:00,1402/09/22,0,PO,3,7,45.0,11.1,9.6,,0.0,,2023-12-14,0
2,2023-12-14 02:00:00,1402/09/22,0,PO,3,7,48.0,11.1,9.6,,0.0,,2023-12-14,0
3,2023-12-14 03:00:00,1402/09/22,0,PO,3,6,51.0,11.1,9.6,,0.0,,2023-12-14,0
4,2023-12-14 04:00:00,1402/09/22,0,PO,3,6,52.0,11.1,9.6,,0.0,,2023-12-14,0
5,2023-12-14 05:00:00,1402/09/22,0,PO,3,6,52.0,11.1,9.6,,0.0,,2023-12-14,0
6,2023-12-14 06:00:00,1402/09/22,0,PO,3,6,49.0,11.1,9.6,,0.0,,2023-12-14,0
7,2023-12-14 07:00:00,1402/09/22,0,PO,3,9,45.0,11.1,9.6,,0.0,,2023-12-14,0
8,2023-12-14 08:00:00,1402/09/22,0,PO,3,14,16.0,11.1,9.6,,0.0,,2023-12-14,0
9,2023-12-14 09:00:00,1402/09/22,0,PO,3,16,15.0,11.1,9.6,,0.0,,2023-12-14,0
10,2023-12-14 10:00:00,1402/09/22,0,PO,3,17,23.0,11.1,9.6,,0.0,,2023-12-14,0
11,2023-12-14 11:00:00,1402/09/22,0,PO,3,18,28.0,11.1,9.6,,0.0,,2023-12-14,0
12,2023-12-14 12:00:00,1402/09/22,0,PO,3,19,30.0,11.1,9.6,,0.0,,2023-12-14,0
13,2023-12-14 13:00:00,1402/09/22,0,PO,3,19,31.0,11.1,9.6,,0.0,,2023-12-14,0
14,2023-12-14 14:00:00,1402/09/22,0,PO,3,19,32.0,11.1,9.6,,0.0,,2023-12-14,0
15,2023-12-14 15:00:00,1402/09/22,0,PO,3,18,35.0,11.1,9.6,,0.0,,2023-12-14,0
16,2023-12-14 16:00:00,1402/09/22,0,PO,3,17,44.0,11.1,9.6,,0.0,,2023-12-14,0
17,2023-12-14 17:00:00,1402/09/22,0,PO,3,17,53.0,11.1,9.6,,0.0,,2023-12-14,0
18,2023-12-14 18:00:00,1402/09/22,0,PO,3,17,55.0,11.1,9.6,,0.0,,2023-12-14,0
19,2023-12-14 19:00:00,1402/09/22,0,PO,3,17,55.0,11.1,9.6,,0.0,,2023-12-14,0
20,2023-12-14 20:00:00,1402/09/22,0,PO,3,16,62.0,11.1,9.6,,0.0,,2023-12-14,0
21,2023-12-14 21:00:00,1402/09/22,0,PO,3,17,58.0,11.1,9.6,,0.0,,2023-12-14,0
22,2023-12-14 22:00:00,1402/09/22,0,PO,3,16,60.0,11.1,9.6,,0.0,,2023-12-14,0
23,2023-12-14 23:00:00,1402/09/23,0,PO,3,15,61.0,11.1,9.6,,0.0,,2023-12-14,0
0,2023-12-15 00:00:00,1402/09/23,0,PO,3,16,62.0,11.1,9.6,,0.0,,2023-12-15,0
1,2023-12-15 01:00:00,1402/09/23,0,PO,3,16,85.0,11.1,9.6,,0.0,,2023-12-15,0
2,2023-12-15 02:00:00,1402/09/23,0,PO,3,12,91.0,11.1,9.6,,0.0,,2023-12-15,0
3,2023-12-15 03:00:00,1402/09/23,0,PO,3,13,85.0,11.1,9.6,,0.0,,2023-12-15,0
4,2023-12-15 04:00:00,1402/09/23,0,PO,3,12,83.0,11.1,9.6,,0.0,,2023-12-15,0
5,2023-12-15 05:00:00,1402/09/23,0,PO,3,12,84.0,11.1,9.6,,0.0,,2023-12-15,0
6,2023-12-15 06:00:00,1402/09/23,0,PO,3,12,81.0,11.1,9.6,,0.0,,2023-12-15,0
7,2023-12-15 07:00:00,1402/09/23,0,PO,3,13,72.0,11.1,9.6,,0.0,,2023-12-15,0
8,2023-12-15 08:00:00,1402/09/23,0,PO,3,16,24.0,11.1,9.6,,0.0,,2023-12-15,0
9,2023-12-15 09:00:00,1402/09/23,0,PO,3,16,20.0,11.1,9.6,,0.0,,2023-12-15,0
10,2023-12-15 10:00:00,1402/09/23,0,PO,3,16,14.0,11.1,9.6,,0.0,,2023-12-15,0
11,2023-12-15 11:00:00,1402/09/23,0,PO,3,17,9.0,11.1,9.6,,0.0,,2023-12-15,0
12,2023-12-15 12:00:00,1402/09/23,0,PO,3,17,12.0,11.1,9.6,,0.0,,2023-12-15,0
13,2023-12-15 13:00:00,1402/09/23,0,PO,3,16,19.0,11.1,9.6,,0.0,,2023-12-15,0
14,2023-12-15 14:00:00,1402/09/23,0,PO,3,15,31.0,11.1,9.6,,0.0,,2023-12-15,0
15,2023-12-15 15:00:00,1402/09/23,0,PO,3,14,46.0,11.1,9.6,,0.0,,2023-12-15,0
16,2023-12-15 16:00:00,1402/09/23,0,PO,3,13,59.0,11.1,9.6,,0.0,,2023-12-15,0
17,2023-12-15 17:00:00,1402/09/23,0,PO,3,11,71.0,11.1,9.6,,0.0,,2023-12-15,0
18,2023-12-15 18:00:00,1402/09/23,0,PO,3,11,80.0,11.1,9.6,,0.0,,2023-12-15,0
19,2023-12-15 19:00:00,1402/09/23,0,PO,3,10,84.0,11.1,9.6,,0.0,,2023-12-15,0
20,2023-12-15 20:00:00,1402/09/23,0,PO,3,9,85.0,11.1,9.6,,0.0,,2023-12-15,0
21,2023-12-15 21:00:00,1402/09/23,0,PO,3,8,97.0,11.1,9.6,,0.0,,2023-12-15,0
22,2023-12-15 22:00:00,1402/09/23,0,PO,3,8,98.0,11.1,9.6,,0.0,,2023-12-15,0
23,2023-12-15 23:00:00,1402/09/24,0,PO,3,8,99.0,11.1,9.6,,0.0,,2023-12-15,0
0,2023-12-16 00:00:00,1402/09/24,0,PO,3,8,97.0,11.1,9.6,,0.0,,2023-12-16,0
1,2023-12-16 01:00:00,1402/09/24,0,PO,3,7,96.0,11.1,9.6,,0.0,,2023-12-16,0
2,2023-12-16 02:00:00,1402/09/24,0,PO,3,6,95.0,11.1,9.6,,0.0,,2023-12-16,0
3,2023-12-16 03:00:00,1402/09/24,0,PO,3,5,95.0,11.1,9.6,,0.0,,2023-12-16,0
4,2023-12-16 04:00:00,1402/09/24,0,PO,3,4,97.0,11.1,9.6,,0.0,,2023-12-16,0
5,2023-12-16 05:00:00,1402/09/24,0,PO,3,3,99.0,11.1,9.6,,0.0,,2023-12-16,0
6,2023-12-16 06:00:00,1402/09/24,0,PO,3,3,99.0,11.1,9.6,,0.0,,2023-12-16,0
7,2023-12-16 07:00:00,1402/09/24,0,PO,3,4,77.0,11.1,9.6,,0.0,,2023-12-16,0
8,2023-12-16 08:00:00,1402/09/24,0,PO,3,7,31.0,11.1,9.6,,0.0,,2023-12-16,0
9,2023-12-16 09:00:00,1402/09/24,0,PO,3,10,13.0,11.1,9.6,,0.0,,2023-12-16,0
10,2023-12-16 10:00:00,1402/09/24,0,PO,3,13,12.0,11.1,9.6,,0.0,,2023-12-16,0
11,2023-12-16 11:00:00,1402/09/24,0,PO,3,14,6.0,11.1,9.6,,0.0,,2023-12-16,0
12,2023-12-16 12:00:00,1402/09/24,0,PO,3,16,15.0,11.1,9.6,,0.0,,2023-12-16,0
13,2023-12-16 13:00:00,1402/09/24,0,PO,3,17,14.0,11.1,9.6,,0.0,,2023-12-16,0
14,2023-12-16 14:00:00,1402/09/24,0,PO,3,17,21.0,11.1,9.6,,0.0,,2023-12-16,0
15,2023-12-16 15:00:00,1402/09/24,0,PO,3,15,47.0,11.1,9.6,,0.0,,2023-12-16,0
16,2023-12-16 16:00:00,1402/09/24,0,PO,3,14,62.0,11.1,9.6,,0.0,,2023-12-16,0
17,2023-12-16 17:00:00,1402/09/24,0,PO,3,12,75.0,11.1,9.6,,0.0,,2023-12-16,0
18,2023-12-16 18:00:00,1402/09/24,0,PO,3,11,82.0,11.1,9.6,,0.0,,2023-12-16,0
19,2023-12-16 19:00:00,1402/09/24,0,PO,3,10,83.0,11.1,9.6,,0.0,,2023-12-16,0
20,2023-12-16 20:00:00,1402/09/24,0,PO,3,10,84.0,11.1,9.6,,0.0,,2023-12-16,0
21,2023-12-16 21:00:00,1402/09/24,0,PO,3,9,83.0,11.1,9.6,,0.0,,2023-12-16,0
22,2023-12-16 22:00:00,1402/09/24,0,PO,3,7,89.0,11.1,9.6,,0.0,,2023-12-16,0
23,2023-12-16 23:00:00,1402/09/25,0,PO,3,6,95.0,11.1,9.6,,0.0,,2023-12-16,0
0,2023-12-17 00:00:00,1402/09/25,0,PO,3,5,97.0,11.1,9.6,,0.0,,2023-12-17,0
1,2023-12-17 01:00:00,1402/09/25,0,PO,3,6,97.0,11.1,9.6,,0.0,,2023-12-17,0
2,2023-12-17 02:00:00,1402/09/25,0,PO,3,4,99.0,11.1,9.6,,0.0,,2023-12-17,0
3,2023-12-17 03:00:00,1402/09/25,0,PO,3,4,100.0,11.1,9.6,,0.0,,2023-12-17,0
4,2023-12-17 04:00:00,1402/09/25,0,PO,3,3,100.0,11.1,9.6,,0.0,,2023-12-17,0
5,2023-12-17 05:00:00,1402/09/25,0,PO,3,3,100.0,11.1,9.6,,0.0,,2023-12-17,0
6,2023-12-17 06:00:00,1402/09/25,0,PO,3,2,100.0,11.1,9.6,,0.0,,2023-12-17,0
7,2023-12-17 07:00:00,1402/09/25,0,PO,3,4,85.0,11.1,9.6,,0.0,,2023-12-17,0
8,2023-12-17 08:00:00,1402/09/25,0,PO,3,9,31.0,11.1,9.6,,0.0,,2023-12-17,0
9,2023-12-17 09:00:00,1402/09/25,0,PO,3,12,9.0,11.1,9.6,,0.0,,2023-12-17,0
10,2023-12-17 10:00:00,1402/09/25,0,PO,3,15,8.0,11.1,9.6,,0.0,,2023-12-17,0
11,2023-12-17 11:00:00,1402/09/25,0,PO,3,17,4.0,11.1,9.6,,0.0,,2023-12-17,0
12,2023-12-17 12:00:00,1402/09/25,0,PO,3,19,5.0,11.1,9.6,,0.0,,2023-12-17,0
13,2023-12-17 13:00:00,1402/09/25,0,PO,3,20,5.0,11.1,9.6,,0.0,,2023-12-17,0
14,2023-12-17 14:00:00,1402/09/25,0,PO,3,20,8.0,11.1,9.6,,0.0,,2023-12-17,0
15,2023-12-17 15:00:00,1402/09/25,0,PO,3,20,19.0,11.1,9.6,,0.0,,2023-12-17,0
16,2023-12-17 16:00:00,1402/09/25,0,PO,3,16,27.0,11.1,9.6,,0.0,,2023-12-17,0
17,2023-12-17 17:00:00,1402/09/25,0,PO,3,12,36.0,11.1,9.6,,0.0,,2023-12-17,0
18,2023-12-17 18:00:00,1402/09/25,0,PO,3,10,44.0,11.1,9.6,,0.0,,2023-12-17,0
19,2023-12-17 19:00:00,1402/09/25,0,PO,3,9,49.0,11.1,9.6,,0.0,,2023-12-17,0
20,2023-12-17 20:00:00,1402/09/25,0,PO,3,8,56.0,11.1,9.6,,0.0,,2023-12-17,0
21,2023-12-17 21:00:00,1402/09/25,0,PO,3,8,59.0,11.1,9.6,,0.0,,2023-12-17,0
22,2023-12-17 22:00:00,1402/09/25,0,PO,3,7,60.0,11.1,9.6,,0.0,,2023-12-17,0
23,2023-12-17 23:00:00,1402/09/26,0,PO,3,6,61.0,11.1,9.6,,0.0,,2023-12-17,0
0,2023-12-18 00:00:00,1402/09/26,0,PO,3,5,63.0,11.1,9.6,,0.0,,2023-12-18,0
1,2023-12-18 01:00:00,1402/09/26,0,PO,3,5,66.0,11.1,9.6,,0.0,,2023-12-18,0
2,2023-12-18 02:00:00,1402/09/26,0,PO,3,4,76.0,11.1,9.6,,0.0,,2023-12-18,0
3,2023-12-18 03:00:00,1402/09/26,0,PO,3,4,65.0,11.1,9.6,,0.0,,2023-12-18,0
4,2023-12-18 04:00:00,1402/09/26,0,PO,3,4,71.0,11.1,9.6,,0.0,,2023-12-18,0
5,2023-12-18 05:00:00,1402/09/26,0,PO,3,4,71.0,11.1,9.6,,0.0,,2023-12-18,0
6,2023-12-18 06:00:00,1402/09/26,0,PO,3,3,60.0,11.1,9.6,,0.0,,2023-12-18,0
7,2023-12-18 07:00:00,1402/09/26,0,PO,3,5,58.0,11.1,9.6,,0.0,,2023-12-18,0
8,2023-12-18 08:00:00,1402/09/26,0,PO,3,10,17.0,11.1,9.6,,0.0,,2023-12-18,0
9,2023-12-18 09:00:00,1402/09/26,0,PO,3,13,9.0,11.1,9.6,,0.0,,2023-12-18,0
10,2023-12-18 10:00:00,1402/09/26,0,PO,3,16,3.0,11.1,9.6,,0.0,,2023-12-18,0
11,2023-12-18 11:00:00,1402/09/26,0,PO,3,19,11.0,11.1,9.6,,0.0,,2023-12-18,0
12,2023-12-18 12:00:00,1402/09/26,0,PO,3,20,5.0,11.1,9.6,,0.0,,2023-12-18,0
13,2023-12-18 13:00:00,1402/09/26,0,PO,3,21,8.0,11.1,9.6,,0.0,,2023-12-18,0
14,2023-12-18 14:00:00,1402/09/26,0,PO,3,21,10.0,11.1,9.6,,0.0,,2023-12-18,0
15,2023-12-18 15:00:00,1402/09/26,0,PO,3,19,18.0,11.1,9.6,,0.0,,2023-12-18,0
16,2023-12-18 16:00:00,1402/09/26,0,PO,3,15,26.0,11.1,9.6,,0.0,,2023-12-18,0
17,2023-12-18 17:00:00,1402/09/26,0,PO,3,14,34.0,11.1,9.6,,0.0,,2023-12-18,0
18,2023-12-18 18:00:00,1402/09/26,0,PO,3,14,37.0,11.1,9.6,,0.0,,2023-12-18,0
19,2023-12-18 19:00:00,1402/09/26,0,PO,3,12,41.0,11.1,9.6,,0.0,,2023-12-18,0
20,2023-12-18 20:00:00,1402/09/26,0,PO,3,9,47.0,11.1,9.6,,0.0,,2023-12-18,0
21,2023-12-18 21:00:00,1402/09/26,0,PO,3,8,49.0,11.1,9.6,,0.0,,2023-12-18,0
22,2023-12-18 22:00:00,1402/09/26,0,PO,3,7,54.0,11.1,9.6,,0.0,,2023-12-18,0
23,2023-12-18 23:00:00,1402/09/27,0,PO,3,6,59.0,11.1,9.6,,0.0,,2023-12-18,0
0,2023-12-19 00:00:00,1402/09/27,0,PO,3,5,63.0,11.1,9.6,,0.0,,2023-12-19,0
1,2023-12-19 01:00:00,1402/09/27,0,PO,3,5,59.0,11.1,9.6,,0.0,,2023-12-19,0
2,2023-12-19 02:00:00,1402/09/27,0,PO,3,4,66.0,11.1,9.6,,0.0,,2023-12-19,0
3,2023-12-19 03:00:00,1402/09/27,0,PO,3,4,68.0,11.1,9.6,,0.0,,2023-12-19,0
4,2023-12-19 04:00:00,1402/09/27,0,PO,3,3,71.0,11.1,9.6,,0.0,,2023-12-19,0
5,2023-12-19 05:00:00,1402/09/27,0,PO,3,3,71.0,11.1,9.6,,0.0,,2023-12-19,0
6,2023-12-19 06:00:00,1402/09/27,0,PO,3,2,74.0,11.1,9.6,,0.0,,2023-12-19,0
7,2023-12-19 07:00:00,1402/09/27,0,PO,3,5,52.0,11.1,9.6,,0.0,,2023-12-19,0
8,2023-12-19 08:00:00,1402/09/27,0,PO,3,9,26.0,11.1,9.6,,0.0,,2023-12-19,0
9,2023-12-19 09:00:00,1402/09/27,0,PO,3,14,4.0,11.1,9.6,,0.0,,2023-12-19,0
10,2023-12-19 10:00:00,1402/09/27,0,PO,3,17,4.0,11.1,9.6,,0.0,,2023-12-19,0
11,2023-12-19 11:00:00,1402/09/27,0,PO,3,19,4.0,11.1,9.6,,0.0,,2023-12-19,0
12,2023-12-19 12:00:00,1402/09/27,0,PO,3,20,9.0,11.1,9.6,,0.0,,2023-12-19,0
13,2023-12-19 13:00:00,1402/09/27,0,PO,3,20,11.0,11.1,9.6,,0.0,,2023-12-19,0
14,2023-12-19 14:00:00,1402/09/27,0,PO,3,19,20.0,11.1,9.6,,0.0,,2023-12-19,0
15,2023-12-19 15:00:00,1402/09/27,0,PO,3,18,32.0,11.1,9.6,,0.0,,2023-12-19,0
16,2023-12-19 16:00:00,1402/09/27,0,PO,3,15,45.0,11.1,9.6,,0.0,,2023-12-19,0
17,2023-12-19 17:00:00,1402/09/27,0,PO,3,14,47.0,11.1,9.6,,0.0,,2023-12-19,0
18,2023-12-19 18:00:00,1402/09/27,0,PO,3,12,50.0,11.1,9.6,,0.0,,2023-12-19,0
19,2023-12-19 19:00:00,1402/09/27,0,PO,3,11,50.0,11.1,9.6,,0.0,,2023-12-19,0
20,2023-12-19 20:00:00,1402/09/27,0,PO,3,9,53.0,11.1,9.6,,0.0,,2023-12-19,0
21,2023-12-19 21:00:00,1402/09/27,0,PO,3,8,61.0,11.1,9.6,,0.0,,2023-12-19,0
22,2023-12-19 22:00:00,1402/09/27,0,PO,3,7,61.0,11.1,9.6,,0.0,,2023-12-19,0
23,2023-12-19 23:00:00,1402/09/28,0,PO,3,6,59.0,11.1,9.6,,0.0,,2023-12-19,0
0,2023-12-20 00:00:00,1402/09/28,0,PO,3,5,67.0,11.1,9.6,,0.0,,2023-12-20,0
1,2023-12-20 01:00:00,1402/09/28,0,PO,3,4,67.0,11.1,9.6,,0.0,,2023-12-20,0
2,2023-12-20 02:00:00,1402/09/28,0,PO,3,4,67.0,11.1,9.6,,0.0,,2023-12-20,0
3,2023-12-20 03:00:00,1402/09/28,0,PO,3,4,70.0,11.1,9.6,,0.0,,2023-12-20,0
4,2023-12-20 04:00:00,1402/09/28,0,PO,3,4,74.0,11.1,9.6,,0.0,,2023-12-20,0
5,2023-12-20 05:00:00,1402/09/28,0,PO,3,4,76.0,11.1,9.6,,0.0,,2023-12-20,0
6,2023-12-20 06:00:00,1402/09/28,0,PO,3,4,79.0,11.1,9.6,,0.0,,2023-12-20,0
7,2023-12-20 07:00:00,1402/09/28,0,PO,3,7,48.0,11.1,9.6,,0.0,,2023-12-20,0
8,2023-12-20 08:00:00,1402/09/28,0,PO,3,10,34.0,11.1,9.6,,0.0,,2023-12-20,0
9,2023-12-20 09:00:00,1402/09/28,0,PO,3,15,8.0,11.1,9.6,,0.0,,2023-12-20,0
10,2023-12-20 10:00:00,1402/09/28,0,PO,3,16,6.0,11.1,9.6,,0.0,,2023-12-20,0
11,2023-12-20 11:00:00,1402/09/28,0,PO,3,17,10.0,11.1,9.6,,0.0,,2023-12-20,0
12,2023-12-20 12:00:00,1402/09/28,0,PO,3,19,16.0,11.1,9.6,,0.0,,2023-12-20,0
13,2023-12-20 13:00:00,1402/09/28,0,PO,3,19,11.0,11.1,9.6,,0.0,,2023-12-20,0
14,2023-12-20 14:00:00,1402/09/28,0,PO,3,19,18.0,11.1,9.6,,0.0,,2023-12-20,0
15,2023-12-20 15:00:00,1402/09/28,0,PO,3,18,26.0,11.1,9.6,,0.0,,2023-12-20,0
16,2023-12-20 16:00:00,1402/09/28,0,PO,3,16,29.0,11.1,9.6,,0.0,,2023-12-20,0
17,2023-12-20 17:00:00,1402/09/28,0,PO,3,13,36.0,11.1,9.6,,0.0,,2023-12-20,0
18,2023-12-20 18:00:00,1402/09/28,0,PO,3,11,48.0,11.1,9.6,,0.0,,2023-12-20,0
19,2023-12-20 19:00:00,1402/09/28,0,PO,3,10,48.0,11.1,9.6,,0.0,,2023-12-20,0
20,2023-12-20 20:00:00,1402/09/28,0,PO,3,9,53.0,11.1,9.6,,0.0,,2023-12-20,0
21,2023-12-20 21:00:00,1402/09/28,0,PO,3,8,54.0,11.1,9.6,,0.0,,2023-12-20,0
22,2023-12-20 22:00:00,1402/09/28,0,PO,3,7,52.0,11.1,9.6,,0.0,,2023-12-20,0
23,2023-12-20 23:00:00,1402/09/29,0,PO,3,6,65.0,11.1,9.6,,0.0,,2023-12-20,0
0,2023-12-21 00:00:00,1402/09/29,0,PO,3,6,70.0,11.1,9.6,,0.0,,2023-12-21,0
1,2023-12-21 01:00:00,1402/09/29,0,PO,3,5,69.0,11.1,9.6,,0.0,,2023-12-21,0
2,2023-12-21 02:00:00,1402/09/29,0,PO,3,5,68.0,11.1,9.6,,0.0,,2023-12-21,0
3,2023-12-21 03:00:00,1402/09/29,0,PO,3,5,68.0,11.1,9.6,,0.0,,2023-12-21,0
4,2023-12-21 04:00:00,1402/09/29,0,PO,3,4,72.0,11.1,9.6,,0.0,,2023-12-21,0
5,2023-12-21 05:00:00,1402/09/29,0,PO,3,4,68.0,11.1,9.6,,0.0,,2023-12-21,0
6,2023-12-21 06:00:00,1402/09/29,0,PO,3,4,73.0,11.1,9.6,,0.0,,2023-12-21,0
7,2023-12-21 07:00:00,1402/09/29,0,PO,3,5,65.0,11.1,9.6,,0.0,,2023-12-21,0
8,2023-12-21 08:00:00,1402/09/29,0,PO,3,5,28.0,11.1,9.6,,0.0,,2023-12-21,0
9,2023-12-21 09:00:00,1402/09/29,0,PO,3,13,10.0,11.1,9.6,,0.0,,2023-12-21,0
10,2023-12-21 10:00:00,1402/09/29,0,PO,3,15,7.0,11.1,9.6,,0.0,,2023-12-21,0
11,2023-12-21 11:00:00,1402/09/29,0,PO,3,17,10.0,11.1,9.6,,0.0,,2023-12-21,0
12,2023-12-21 12:00:00,1402/09/29,0,PO,3,18,17.0,11.1,9.6,,0.0,,2023-12-21,0
13,2023-12-21 13:00:00,1402/09/29,0,PO,3,19,19.0,11.1,9.6,,0.0,,2023-12-21,0
14,2023-12-21 14:00:00,1402/09/29,0,PO,3,19,19.0,11.1,9.6,,0.0,,2023-12-21,0
15,2023-12-21 15:00:00,1402/09/29,0,PO,3,18,28.0,11.1,9.6,,0.0,,2023-12-21,0
16,2023-12-21 16:00:00,1402/09/29,0,PO,3,15,38.0,11.1,9.6,,0.0,,2023-12-21,0
17,2023-12-21 17:00:00,1402/09/29,0,PO,3,12,49.0,11.1,9.6,,0.0,,2023-12-21,0
18,2023-12-21 18:00:00,1402/09/29,0,PO,3,10,51.0,11.1,9.6,,0.0,,2023-12-21,0
19,2023-12-21 19:00:00,1402/09/29,0,PO,3,9,54.0,11.1,9.6,,0.0,,2023-12-21,0
20,2023-12-21 20:00:00,1402/09/29,0,PO,3,8,56.0,11.1,9.6,,0.0,,2023-12-21,0
21,2023-12-21 21:00:00,1402/09/29,0,PO,3,7,62.0,11.1,9.6,,0.0,,2023-12-21,0
