ID_NO,HOUR,DATE_MILADI,DATE_SHAMSI,POWER,CODE,UNIT_NO,ID_EBRAZ,DAMA,ROTOOBAT,TOTAL,TIMESTAMPS,12209_G13,12210_G13,ebraz,DATE,MA
1377143,20,3/9/2024 20:00,1402/12/19,0,FQ,3,1291296,12,44,717,00:01.7,10.3,9.1,127.2,3/9/2024,128.5
1377144,21,3/9/2024 21:00,1402/12/19,0,FQ,3,1291297,13,36,717,00:01.7,10.3,9.1,127.2,3/9/2024,129
1377145,22,3/9/2024 22:00,1402/12/19,0,FQ,3,1291298,12,41,722,00:01.7,10.3,9.1,127.2,3/9/2024,128
1377146,23,3/9/2024 23:00,1402/12/19,0,FQ,3,1291299,10,49,652,00:01.7,10.3,9.1,123,3/9/2024,132
1377363,0,3/10/2024 0:00,1402/12/20,110,SO,3,1291516,9,43,802,00:01.7,10.3,9.1,126.3,3/10/2024,70
1377340,1,3/10/2024 1:00,1402/12/20,0,FQ,3,1291493,7,56,656,00:01.7,10.3,9.1,128.7,3/10/2024,18
1377341,2,3/10/2024 2:00,1402/12/20,0,FQ,3,1291494,6,60,654,00:01.7,10.3,9.1,128.7,3/10/2024,130
1377342,3,3/10/2024 3:00,1402/12/20,0,FQ,3,1291495,5,65,589,00:01.7,10.3,9.1,124.5,3/10/2024,131
1377343,4,3/10/2024 4:00,1402/12/20,0,FQ,3,1291496,5,66,590,00:01.7,10.3,9.1,124.5,3/10/2024,131
1377344,5,3/10/2024 5:00,1402/12/20,0,FQ,3,1291497,4,66,593,00:01.7,10.3,9.1,125.3,3/10/2024,90
1377345,6,3/10/2024 6:00,1402/12/20,0,FQ,3,1291498,4,63,595,00:01.7,10.3,9.1,125.3,3/10/2024,90
1377346,7,3/10/2024 7:00,1402/12/20,0,FQ,3,1291499,4,68,596,00:01.7,10.3,9.1,125.3,3/10/2024,90
1377347,8,3/10/2024 8:00,1402/12/20,0,FQ,3,1291500,10,50,596,00:01.7,10.3,9.1,128.7,3/10/2024,90
1377348,9,3/10/2024 9:00,1402/12/20,0,FQ,3,1291501,12,35,594,00:01.7,10.3,9.1,126.2,3/10/2024,121
1377349,10,3/10/2024 10:00,1402/12/20,0,FQ,3,1291502,16,20,610,00:01.7,10.3,9.1,126.2,3/10/2024,121
1377350,11,3/10/2024 11:00,1402/12/20,110,SO,3,1291503,20,12,783,00:01.7,10.3,9.1,125.3,3/10/2024,121
1377351,12,3/10/2024 12:00,1402/12/20,124,SO,3,1291504,21,13,808,00:01.7,10.3,9.1,125.3,3/10/2024,121
1377352,13,3/10/2024 13:00,1402/12/20,115,SO,3,1291505,22,12,786,00:01.7,10.3,9.1,124.5,3/10/2024,118
1377353,14,3/10/2024 14:00,1402/12/20,123,SO,3,1291506,22,13,804,00:01.7,10.3,9.1,124.5,3/10/2024,118
1377354,15,3/10/2024 15:00,1402/12/20,118,SO,3,1291507,22,16,794,00:01.7,9.8,8.8,124.5,3/10/2024,118
1377355,16,3/10/2024 16:00,1402/12/20,117,SO,3,1291508,21,19,792,00:01.7,9.8,8.8,125.3,3/10/2024,118
1377356,17,3/10/2024 17:00,1402/12/20,115,SO,3,1291509,21,25,789,00:01.7,9.8,8.8,125.3,3/10/2024,118
1377357,18,3/10/2024 18:00,1402/12/20,112,SO,3,1291510,16,30,785,00:01.7,9.8,8.8,126.2,3/10/2024,15
1377358,19,3/10/2024 19:00,1402/12/20,112,SO,3,1291511,14,34,785,00:01.7,9.6,8.5,124.7,3/10/2024,120
1377359,20,3/10/2024 20:00,1402/12/20,110,SO,3,1291512,13,40,783,00:01.7,9.6,8.5,125.5,3/10/2024,125
1377360,21,3/10/2024 21:00,1402/12/20,110,SO,3,1291513,12,39,787,00:01.7,9.6,8.5,125.5,3/10/2024,125
1377361,22,3/10/2024 22:00,1402/12/20,110,SO,3,1291514,12,39,800,00:01.7,9.6,8.5,125.5,3/10/2024,125
1377362,23,3/10/2024 23:00,1402/12/20,110,SO,3,1291515,10,41,801,00:01.7,9.5,8.5,126.3,3/10/2024,132
1377579,0,3/11/2024 0:00,1402/12/21,70,LF1,3,1291732,10,77,719,00:01.7,9.5,8.5,126.3,3/11/2024,110
1377556,1,3/11/2024 1:00,1402/12/21,110,SO,3,1291709,9,45,802,00:01.7,9.5,8.5,128.7,3/11/2024,18
1377557,2,3/11/2024 2:00,1402/12/21,110,SO,3,1291710,8,54,794,00:01.7,9.5,8.5,128.7,3/11/2024,130
1377558,3,3/11/2024 3:00,1402/12/21,110,SO,3,1291711,7,51,794,00:01.7,9.3,8.5,124.5,3/11/2024,131
1377559,4,3/11/2024 4:00,1402/12/21,110,SO,3,1291712,6,50,792,00:01.7,9.3,8.5,124.5,3/11/2024,131
1377560,5,3/11/2024 5:00,1402/12/21,110,SO,3,1291713,7,54,793,00:01.7,9.3,8.5,125.3,3/11/2024,90
1377561,6,3/11/2024 6:00,1402/12/21,110,SO,3,1291714,9,54,793,00:01.7,9.3,8.5,125.3,3/11/2024,90
1377562,7,3/11/2024 7:00,1402/12/21,110,SO,3,1291715,9,61,795,00:01.7,10.1,9.2,125.3,3/11/2024,90
1377563,8,3/11/2024 8:00,1402/12/21,110,SO,3,1291716,10,59,796,00:01.7,10.1,9.2,128.7,3/11/2024,90
1377564,9,3/11/2024 9:00,1402/12/21,128,SO,3,1291717,15,40,829,00:01.7,10.1,9.2,126.2,3/11/2024,121
1377565,10,3/11/2024 10:00,1402/12/21,128,SO,3,1291718,18,23,827,00:01.7,10.1,9.2,126.2,3/11/2024,121
1377566,11,3/11/2024 11:00,1402/12/21,126,SO,3,1291719,21,23,808,00:01.7,10.1,9.2,125.3,3/11/2024,110
1377567,12,3/11/2024 12:00,1402/12/21,126,SO,3,1291720,21,25,808,00:01.7,10.1,9.2,125.3,3/11/2024,124
1377568,13,3/11/2024 13:00,1402/12/21,127,LF1,3,1291721,20,26,810,00:01.7,10.1,9.2,124.5,3/11/2024,115
1377569,14,3/11/2024 14:00,1402/12/21,129,LF1,3,1291722,19,28,812,00:01.7,10.1,9.2,124.5,3/11/2024,123
1377570,15,3/11/2024 15:00,1402/12/21,131,LF1,3,1291723,18,30,814,00:01.7,10.9,9.3,124.5,3/11/2024,118
1377571,16,3/11/2024 16:00,1402/12/21,133,LF1,3,1291724,18,32,827,00:01.7,10.9,9.3,125.3,3/11/2024,117
1377572,17,3/11/2024 17:00,1402/12/21,133,LF1,3,1291725,16,45,825,00:01.7,10.9,9.3,125.3,3/11/2024,115
1377573,18,3/11/2024 18:00,1402/12/21,133,LF1,3,1291726,15,35,828,00:01.7,10.9,9.3,126.2,3/11/2024,63.5
1377574,19,3/11/2024 19:00,1402/12/21,132,LF1,3,1291727,16,41,823,00:01.7,9.9,9.2,124.7,3/11/2024,116
1377575,20,3/11/2024 20:00,1402/12/21,137,LF1,3,1291728,14,60,834,00:01.7,9.9,9.2,125.5,3/11/2024,117.5
1377576,21,3/11/2024 21:00,1402/12/21,136,LF1,3,1291729,12,66,836,00:01.7,9.9,9.2,125.5,3/11/2024,117.5
1377577,22,3/11/2024 22:00,1402/12/21,136,LF1,3,1291730,11,70,841,00:01.7,9.9,9.2,125.5,3/11/2024,117.5
1377578,23,3/11/2024 23:00,1402/12/21,135,LF1,3,1291731,10,75,842,00:01.7,5.8,6.3,126.3,3/11/2024,110
1376931,0,3/12/2024 0:00,1402/12/22,110,SO,3,1292164,9,71,648,00:01.7,5.8,6.3,126.3,3/12/2024,90
1376908,1,3/12/2024 1:00,1402/12/22,70,SO,3,1292141,10,78,721,00:01.7,5.8,6.3,128.7,3/12/2024,110
1376909,2,3/12/2024 2:00,1402/12/22,83,SO,3,1292142,10,82,746,00:01.7,5.8,6.3,128.7,3/12/2024,110
1376910,3,3/12/2024 3:00,1402/12/22,130,SO,3,1292143,9,82,836,00:01.7,9.4,8.7,124.5,3/12/2024,110
1376911,4,3/12/2024 4:00,1402/12/22,119,SO,3,1292144,9,81,821,00:01.7,9.4,8.7,124.5,3/12/2024,110
1376912,5,3/12/2024 5:00,1402/12/22,119,SO,3,1292145,8,88,821,00:01.7,9.4,8.7,125.3,3/12/2024,110
1376913,6,3/12/2024 6:00,1402/12/22,119,SO,3,1292146,7,92,819,00:01.7,9.4,8.7,125.3,3/12/2024,110
1376914,7,3/12/2024 7:00,1402/12/22,124,SO,3,1292147,7,85,830,00:01.7,10.2,9.1,125.3,3/12/2024,110
1376915,8,3/12/2024 8:00,1402/12/22,113,SO,3,1292148,12,66,803,00:01.7,10.2,9.1,128.7,3/12/2024,110
1376916,9,3/12/2024 9:00,1402/12/22,113,SO,3,1292149,15,39,802,00:01.7,10.2,9.1,126.2,3/12/2024,128
1376917,10,3/12/2024 10:00,1402/12/22,110,SO,3,1292150,17,29,792,00:01.7,10.2,9.1,126.2,3/12/2024,128
1376918,11,3/12/2024 11:00,1402/12/22,110,SO,3,1292151,18,24,794,00:01.7,10.3,9,125.3,3/12/2024,118
1376919,12,3/12/2024 12:00,1402/12/22,110,SO,3,1292152,19,20,793,00:01.7,10.3,9,125.3,3/12/2024,125
1376920,13,3/12/2024 13:00,1402/12/22,110,SO,3,1292153,21,19,795,00:01.7,10.3,9,124.5,3/12/2024,121
1376921,14,3/12/2024 14:00,1402/12/22,110,SO,3,1292154,21,21,625,00:01.7,10.3,9,124.5,3/12/2024,126
1376922,15,3/12/2024 15:00,1402/12/22,110,SO,3,1292155,21,26,624,00:01.7,10,9,124.5,3/12/2024,124.5
1376923,16,3/12/2024 16:00,1402/12/22,110,SO,3,1292156,21,29,624,00:01.7,10,9,125.3,3/12/2024,125
1376924,17,3/12/2024 17:00,1402/12/22,110,SO,3,1292157,20,35,622,00:01.7,10,9,125.3,3/12/2024,124
1376925,18,3/12/2024 18:00,1402/12/22,110,SO,3,1292158,18,42,626,00:01.7,10,9,126.2,3/12/2024,112
1376926,19,3/12/2024 19:00,1402/12/22,110,SO,3,1292159,14,52,629,00:01.7,10.6,9.1,124.7,3/12/2024,120
1376927,20,3/12/2024 20:00,1402/12/22,110,SO,3,1292160,14,54,630,00:01.7,10.6,9.1,125.5,3/12/2024,125
1376928,21,3/12/2024 21:00,1402/12/22,110,SO,3,1292161,12,60,621,00:01.7,10.6,9.1,125.5,3/12/2024,125
1376929,22,3/12/2024 22:00,1402/12/22,110,SO,3,1292162,12,63,644,00:01.7,10.6,9.1,125.5,3/12/2024,125
1376930,23,3/12/2024 23:00,1402/12/22,110,SO,3,1292163,10,66,647,00:01.7,9.7,8.7,126.3,3/12/2024,122.5
1377795,0,3/13/2024 0:00,1402/12/23,134,LA,3,1292380,9,56,645,00:01.7,9.7,8.7,123.8,3/13/2024,110
1377772,1,3/13/2024 1:00,1402/12/23,110,SO,3,1292357,8,78,621,00:01.7,9.7,8.7,126.2,3/13/2024,90
1377773,2,3/13/2024 2:00,1402/12/23,110,SO,3,1292358,7,78,621,00:01.7,9.7,8.7,126.2,3/13/2024,96.5
1377774,3,3/13/2024 3:00,1402/12/23,110,SO,3,1292359,6,79,621,00:01.7,9.4,8.7,126.2,3/13/2024,120
1377775,4,3/13/2024 4:00,1402/12/23,110,SO,3,1292360,6,84,621,00:01.7,9.4,8.7,126.2,3/13/2024,114.5
1377776,5,3/13/2024 5:00,1402/12/23,110,SO,3,1292361,6,85,621,00:01.7,9.4,8.7,126.2,3/13/2024,114.5
1377777,6,3/13/2024 6:00,1402/12/23,60,SO,3,1292362,5,87,444,00:01.7,9.4,8.7,126.2,3/13/2024,114.5
1377778,7,3/13/2024 7:00,1402/12/23,0,FA,3,1292363,7,84,388,00:01.7,9.4,8.7,0,3/13/2024,0
1377779,8,3/13/2024 8:00,1402/12/23,0,FA,3,1292364,10,65,392,00:01.7,9.4,8.7,0,3/13/2024,0
1377780,9,3/13/2024 9:00,1402/12/23,0,FA,3,1292365,14,40,528,00:01.7,9.4,8.7,0,3/13/2024,0
1377781,10,3/13/2024 10:00,1402/12/23,0,FA,3,1292366,19,24,530,00:01.7,9.4,8.7,0,3/13/2024,0
1377782,11,3/13/2024 11:00,1402/12/23,0,FA,3,1292367,22,28,524,00:01.7,10.6,9.2,0,3/13/2024,0
1377783,12,3/13/2024 12:00,1402/12/23,0,FA,3,1292368,23,22,522,00:01.7,10.6,9.2,0,3/13/2024,0
1377784,13,3/13/2024 13:00,1402/12/23,0,FA,3,1292369,24,17,511,00:01.7,10.6,9.2,0,3/13/2024,0
1377785,14,3/13/2024 14:00,1402/12/23,0,FA,3,1292370,25,7,475,00:01.7,10.6,9.2,0,3/13/2024,0
1377786,15,3/13/2024 15:00,1402/12/23,0,FA,3,1292371,25,10,502,00:01.7,10.6,9.2,0,3/13/2024,0
1377787,16,3/13/2024 16:00,1402/12/23,0,FA,3,1292372,25,12,604,00:01.7,10.6,9.2,0,3/13/2024,0
1377788,17,3/13/2024 17:00,1402/12/23,60,LA,3,1292373,23,26,667,00:01.7,10.6,9.2,0,3/13/2024,0
1377789,18,3/13/2024 18:00,1402/12/23,127,LA,3,1292374,19,38,740,00:01.7,10.6,9.2,127.8,3/13/2024,111
1377790,19,3/13/2024 19:00,1402/12/23,128,LA,3,1292375,17,38,744,00:01.7,10.3,9.1,126.3,3/13/2024,116
1377791,20,3/13/2024 20:00,1402/12/23,133,LA,3,1292376,15,42,721,00:01.7,10.3,9.1,127.2,3/13/2024,117.5
1377792,21,3/13/2024 21:00,1402/12/23,134,LA,3,1292377,13,48,691,00:01.7,10.3,9.1,127.2,3/13/2024,117.5
1377793,22,3/13/2024 22:00,1402/12/23,134,LA,3,1292378,14,51,654,00:01.7,10.3,9.1,123,3/13/2024,117.5
1377794,23,3/13/2024 23:00,1402/12/23,133,LA,3,1292379,11,51,642,00:01.7,10.3,9.2,123.8,3/13/2024,110
1378011,0,3/14/2024 0:00,1402/12/24,133,LF1,3,1292596,14,51,742,00:01.7,10.3,9.2,126.3,3/14/2024,110
1377988,1,3/14/2024 1:00,1402/12/24,136,LA,3,1292573,8,61,644,00:01.7,10.3,9.2,128.7,3/14/2024,110
1377989,2,3/14/2024 2:00,1402/12/24,136,LA,3,1292574,8,61,644,00:01.7,10.3,9.2,128.7,3/14/2024,110
1377990,3,3/14/2024 3:00,1402/12/24,136,LA,3,1292575,8,64,644,00:01.7,10.2,9.3,124.5,3/14/2024,110
1377991,4,3/14/2024 4:00,1402/12/24,137,LA,3,1292576,7,70,644,00:01.7,10.2,9.3,124.5,3/14/2024,110
1377992,5,3/14/2024 5:00,1402/12/24,138,LA,3,1292577,6,70,646,00:01.7,10.2,9.3,125.3,3/14/2024,110
1377993,6,3/14/2024 6:00,1402/12/24,138,LA,3,1292578,7,69,630,00:01.7,10.2,9.3,125.3,3/14/2024,110
1377994,7,3/14/2024 7:00,1402/12/24,139,LA,3,1292579,7,68,633,00:01.7,10.4,9.3,125.3,3/14/2024,117
1377995,8,3/14/2024 8:00,1402/12/24,138,LA,3,1292580,11,56,647,00:01.7,10.4,9.3,128.7,3/14/2024,111.5
1377996,9,3/14/2024 9:00,1402/12/24,136,LA,3,1292581,15,42,650,00:01.7,10.4,9.3,126.2,3/14/2024,120.5
1377997,10,3/14/2024 10:00,1402/12/24,135,LA,3,1292582,19,30,644,00:01.7,10.4,9.3,126.2,3/14/2024,119
1377998,11,3/14/2024 11:00,1402/12/24,134,SO,3,1292583,22,21,637,00:01.7,10.4,9.3,125.3,3/14/2024,110
1377999,12,3/14/2024 12:00,1402/12/24,134,SO,3,1292584,22,23,637,00:01.7,10.4,9.3,125.3,3/14/2024,124
1378000,13,3/14/2024 13:00,1402/12/24,134,SO,3,1292585,24,20,637,00:01.7,10.4,9.3,124.5,3/14/2024,115
1378001,14,3/14/2024 14:00,1402/12/24,130,SO,3,1292586,24,18,629,00:01.7,10.4,9.3,124.5,3/14/2024,123
1378002,15,3/14/2024 15:00,1402/12/24,124,SO,3,1292587,26,10,614,00:01.7,10.5,9.1,124.5,3/14/2024,118
1378003,16,3/14/2024 16:00,1402/12/24,125,SO,3,1292588,25,11,621,00:01.7,10.5,9.1,125.3,3/14/2024,117
1378004,17,3/14/2024 17:00,1402/12/24,126,SO,3,1292589,25,13,719,00:01.7,10.5,9.1,125.3,3/14/2024,112.5
1378005,18,3/14/2024 18:00,1402/12/24,125,SO,3,1292590,20,23,720,00:01.7,10.5,9.1,126.2,3/14/2024,119.5
1378006,19,3/14/2024 19:00,1402/12/24,127,SO,3,1292591,18,26,727,00:01.7,10.5,9.2,124.7,3/14/2024,124
1378007,20,3/14/2024 20:00,1402/12/24,129,LF1,3,1292592,16,26,730,00:01.7,10.5,9.2,125.5,3/14/2024,129
1378008,21,3/14/2024 21:00,1402/12/24,129,LF1,3,1292593,15,29,732,00:01.7,10.5,9.2,125.5,3/14/2024,129.5
1378009,22,3/14/2024 22:00,1402/12/24,131,LF1,3,1292594,14,44,736,00:01.7,10.5,9.2,125.5,3/14/2024,129.5
1378010,23,3/14/2024 23:00,1402/12/24,133,LF1,3,1292595,15,44,740,00:01.7,10.7,9.4,126.3,3/14/2024,121.5
1378227,0,3/15/2024 0:00,1402/12/25,125,SO,3,1292812,14,50,766,00:01.7,10.7,9.4,126.3,3/15/2024,121.5
1378204,1,3/15/2024 1:00,1402/12/25,132,LF1,3,1292789,13,46,737,00:01.7,10.7,9.4,128.7,3/15/2024,110
1378205,2,3/15/2024 2:00,1402/12/25,132,LF1,3,1292790,13,49,736,00:01.7,10.7,9.4,128.7,3/15/2024,110
1378206,3,3/15/2024 3:00,1402/12/25,133,LF1,3,1292791,14,50,738,00:01.7,10.8,9.3,124.5,3/15/2024,120
1378207,4,3/15/2024 4:00,1402/12/25,117,LF1,3,1292792,13,50,682,00:01.7,10.8,9.3,124.5,3/15/2024,114.5
1378208,5,3/15/2024 5:00,1402/12/25,118,LF1,3,1292793,15,45,681,00:01.7,10.8,9.3,125.3,3/15/2024,114.5
1378209,6,3/15/2024 6:00,1402/12/25,118,LF1,3,1292794,14,44,680,00:01.7,10.8,9.3,125.3,3/15/2024,114.5
1378210,7,3/15/2024 7:00,1402/12/25,118,LF1,3,1292795,14,37,681,00:01.7,10.8,9.3,125.3,3/15/2024,124
1378211,8,3/15/2024 8:00,1402/12/25,40,LF1,3,1292796,15,44,650,00:01.7,10.8,9.3,128.7,3/15/2024,113
1378212,9,3/15/2024 9:00,1402/12/25,0,FA,3,1292797,16,47,611,00:01.7,10.8,9.3,126.2,3/15/2024,128
1378213,10,3/15/2024 10:00,1402/12/25,0,FA,3,1292798,18,34,609,00:01.7,10.8,9.3,126.2,3/15/2024,128
1378214,11,3/15/2024 11:00,1402/12/25,0,FA,3,1292799,19,42,602,00:01.7,9.6,8.7,125.3,3/15/2024,118
1378215,12,3/15/2024 12:00,1402/12/25,0,FA,3,1292800,20,30,606,00:01.7,9.6,8.7,125.3,3/15/2024,125
1378216,13,3/15/2024 13:00,1402/12/25,0,FA,3,1292801,23,19,602,00:01.7,9.6,8.7,124.5,3/15/2024,121
1378217,14,3/15/2024 14:00,1402/12/25,0,FA,3,1292802,24,17,582,00:01.7,9.6,8.7,124.5,3/15/2024,126
1378218,15,3/15/2024 15:00,1402/12/25,0,FA,3,1292803,25,15,564,00:01.7,9.6,8.7,124.5,3/15/2024,121
1378219,16,3/15/2024 16:00,1402/12/25,0,FA,3,1292804,25,22,565,00:01.7,9.6,8.7,125.3,3/15/2024,121
1378220,17,3/15/2024 17:00,1402/12/25,20,SO,3,1292805,24,24,647,00:01.7,9.6,8.7,125.3,3/15/2024,120.5
1378221,18,3/15/2024 18:00,1402/12/25,115,SO,3,1292806,21,30,789,00:01.7,9.6,8.7,126.2,3/15/2024,125
1378222,19,3/15/2024 19:00,1402/12/25,116,SO,3,1292807,18,38,795,00:01.7,10.8,9.2,124.7,3/15/2024,127
1378223,20,3/15/2024 20:00,1402/12/25,127,SO,3,1292808,16,37,814,00:01.7,10.8,9.2,125.5,3/15/2024,129
1378224,21,3/15/2024 21:00,1402/12/25,123,SO,3,1292809,15,40,812,00:01.7,10.8,9.2,125.5,3/15/2024,129
1378225,22,3/15/2024 22:00,1402/12/25,126,SO,3,1292810,15,40,817,00:01.7,10.8,9.2,125.5,3/15/2024,131
1378226,23,3/15/2024 23:00,1402/12/25,122,SO,3,1292811,15,48,817,00:01.7,10.8,9.4,126.3,3/15/2024,133
1378443,0,3/16/2024 0:00,1402/12/26,0,FQ,3,1293028,13,72,769,00:01.7,10.8,9.4,125.5,3/16/2024,125
1378420,1,3/16/2024 1:00,1402/12/26,124,SO,3,1293005,15,54,685,00:01.7,10.8,9.4,127.8,3/16/2024,121
1378421,2,3/16/2024 2:00,1402/12/26,0,FQ,3,1293006,15,60,500,00:01.7,10.8,9.4,127.8,3/16/2024,121
1378422,3,3/16/2024 3:00,1402/12/26,0,FQ,3,1293007,14,70,517,00:01.7,10.8,9.4,127.8,3/16/2024,131.5
1378423,4,3/16/2024 4:00,1402/12/26,0,FQ,3,1293008,14,70,517,00:01.7,10.8,9.4,127.8,3/16/2024,118
1378424,5,3/16/2024 5:00,1402/12/26,0,FQ,3,1293009,14,70,512,00:01.7,10.8,9.4,127.8,3/16/2024,118.5
1378425,6,3/16/2024 6:00,1402/12/26,0,FQ,3,1293010,14,69,512,00:01.7,10.8,9.4,127.8,3/16/2024,118.5
1378426,7,3/16/2024 7:00,1402/12/26,0,FQ,3,1293011,15,67,512,00:01.7,10.8,9.2,127.8,3/16/2024,121
1378427,8,3/16/2024 8:00,1402/12/26,0,FQ,3,1293012,17,52,511,00:01.7,10.8,9.2,127,3/16/2024,111.5
1378428,9,3/16/2024 9:00,1402/12/26,30,FQ,3,1293013,19,42,629,00:01.7,10.8,9.2,125.3,3/16/2024,128
1378429,10,3/16/2024 10:00,1402/12/26,125,SO,3,1293014,20,46,780,00:01.7,10.8,9.2,125.3,3/16/2024,128
1378430,11,3/16/2024 11:00,1402/12/26,120,SO,3,1293015,21,36,851,00:01.7,10.8,9.2,125.3,3/16/2024,118
1378431,12,3/16/2024 12:00,1402/12/26,120,SO,3,1293016,23,22,864,00:01.7,10.8,9.2,125.3,3/16/2024,125
1378432,13,3/16/2024 13:00,1402/12/26,120,SO,3,1293017,24,22,862,00:01.7,10.8,9.2,123.6,3/16/2024,121
1378433,14,3/16/2024 14:00,1402/12/26,120,SO,3,1293018,24,31,858,00:01.7,10.8,9.2,122.8,3/16/2024,126
1378434,15,3/16/2024 15:00,1402/12/26,120,SO,3,1293019,25,32,856,00:01.7,10.5,9.2,122.8,3/16/2024,121
1378435,16,3/16/2024 16:00,1402/12/26,120,SO,3,1293020,24,35,858,00:01.7,10.5,9.2,122.8,3/16/2024,121
1378436,17,3/16/2024 17:00,1402/12/26,120,SO,3,1293021,22,38,858,00:01.7,10.5,9.2,123.6,3/16/2024,115
1378437,18,3/16/2024 18:00,1402/12/26,120,SO,3,1293022,21,42,861,00:01.7,10.5,9.2,124.5,3/16/2024,120
1378438,19,3/16/2024 19:00,1402/12/26,120,SO,3,1293023,18,48,868,00:01.7,10.5,9.3,125.3,3/16/2024,123.5
1378439,20,3/16/2024 20:00,1402/12/26,120,SO,3,1293024,17,49,869,00:01.7,10.5,9.3,125.3,3/16/2024,128
1378440,21,3/16/2024 21:00,1402/12/26,120,SO,3,1293025,15,46,876,00:01.7,10.5,9.3,124.7,3/16/2024,127
1378441,22,3/16/2024 22:00,1402/12/26,120,SO,3,1293026,15,48,881,00:01.7,10.5,9.3,124.7,3/16/2024,128.5
1378442,23,3/16/2024 23:00,1402/12/26,120,SO,3,1293027,14,66,881,00:01.7,10.5,9.3,125.5,3/16/2024,133
1378659,0,3/17/2024 0:00,1402/12/27,0,FQ,3,1293460,15,64,775,00:01.7,10.5,9.3,125.5,3/17/2024,125
1378636,1,3/17/2024 1:00,1402/12/27,0,FQ,3,1293437,14,65,682,00:01.7,10.5,9.3,127.8,3/17/2024,124
1378637,2,3/17/2024 2:00,1402/12/27,0,FQ,3,1293438,13,70,628,00:01.7,10.5,9.3,127.8,3/17/2024,121
1378638,3,3/17/2024 3:00,1402/12/27,0,FQ,3,1293439,12,76,627,00:01.7,10.5,9.3,127.8,3/17/2024,131.5
1378639,4,3/17/2024 4:00,1402/12/27,0,FQ,3,1293440,12,77,638,00:01.7,10.5,9.3,127.8,3/17/2024,118
1378640,5,3/17/2024 5:00,1402/12/27,0,FQ,3,1293441,11,78,635,00:01.7,10.5,9.3,127.8,3/17/2024,118.5
1378641,6,3/17/2024 6:00,1402/12/27,0,FQ,3,1293442,11,79,632,00:01.7,10.5,9.3,127.8,3/17/2024,118.5
1378642,7,3/17/2024 7:00,1402/12/27,0,FQ,3,1293443,10,73,634,00:01.7,10.5,9.3,127.8,3/17/2024,121
1378643,8,3/17/2024 8:00,1402/12/27,0,FQ,3,1293444,14,57,642,00:01.7,10.5,9.3,127,3/17/2024,111.5
1378644,9,3/17/2024 9:00,1402/12/27,0,FQ,3,1293445,18,41,709,00:01.7,10.6,9.2,125.3,3/17/2024,120.5
1378645,10,3/17/2024 10:00,1402/12/27,0,FQ,3,1293446,21,32,780,00:01.7,10.6,9.2,125.3,3/17/2024,126.5
1378646,11,3/17/2024 11:00,1402/12/27,0,FQ,3,1293447,23,27,774,00:01.7,10.6,9.2,125.3,3/17/2024,123
1378647,12,3/17/2024 12:00,1402/12/27,0,FQ,3,1293448,26,22,769,00:01.7,10.6,9.2,125.3,3/17/2024,125
1378648,13,3/17/2024 13:00,1402/12/27,0,FQ,3,1293449,26,19,767,00:01.7,10.6,9.2,123.6,3/17/2024,123.5
1378649,14,3/17/2024 14:00,1402/12/27,0,FQ,3,1293450,27,15,761,00:01.7,10.6,9.2,122.8,3/17/2024,126
1378650,15,3/17/2024 15:00,1402/12/27,0,FQ,3,1293451,27,14,762,00:01.7,10.6,9.2,122.8,3/17/2024,122
1378651,16,3/17/2024 16:00,1402/12/27,0,FQ,3,1293452,26,18,759,00:01.7,10.6,9.2,122.8,3/17/2024,122.5
1378652,17,3/17/2024 17:00,1402/12/27,0,FQ,3,1293453,24,32,766,00:01.7,10.6,9.2,123.6,3/17/2024,117.5
1378653,18,3/17/2024 18:00,1402/12/27,90,FQ,3,1293454,21,43,863,00:01.7,10.6,9.2,124.5,3/17/2024,120
1378654,19,3/17/2024 19:00,1402/12/27,130,FQ,3,1293455,19,39,906,00:01.7,10.6,9.2,125.3,3/17/2024,120
1378655,20,3/17/2024 20:00,1402/12/27,131,FQ,3,1293456,17,43,915,00:01.7,10.6,9.2,125.3,3/17/2024,127
1378656,21,3/17/2024 21:00,1402/12/27,132,FQ,3,1293457,18,54,924,00:01.7,10.6,9.2,124.7,3/17/2024,125
1378657,22,3/17/2024 22:00,1402/12/27,0,FQ,3,1293458,16,60,799,00:01.7,10.6,9.2,124.7,3/17/2024,126
1378658,23,3/17/2024 23:00,1402/12/27,0,FQ,3,1293459,15,61,782,00:01.7,10.6,9.2,125.5,3/17/2024,127.5
1378875,0,3/18/2024 0:00,1402/12/28,118,SO,3,1293676,17,60,822,00:01.7,10.6,9.2,123.8,3/18/2024,125
1378852,1,3/18/2024 1:00,1402/12/28,0,FQ,3,1293653,13,65,774,00:01.7,10.6,9.2,126.2,3/18/2024,124
1378853,2,3/18/2024 2:00,1402/12/28,0,FQ,3,1293654,12,70,628,00:01.7,10.6,9.2,126.2,3/18/2024,121
1378854,3,3/18/2024 3:00,1402/12/28,0,FQ,3,1293655,12,74,617,00:01.7,10.6,9.2,126.2,3/18/2024,131.5
1378855,4,3/18/2024 4:00,1402/12/28,0,FQ,3,1293656,11,75,618,00:01.7,10.6,9.2,127,3/18/2024,118
1378856,5,3/18/2024 5:00,1402/12/28,0,FQ,3,1293657,11,77,620,00:01.7,9.9,8.7,127,3/18/2024,118.5
